id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[9.487625122070312, 9.04552173614502, -4.474588394165039, -6.499052047729492, -6.399528980255127, 2.222503423690796, -8.166214942932129]",tensor(0.6085)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[1.9224064350128174, -0.47630786895751953, -4.509560585021973, -3.8112926483154297, 3.685454845428467, 2.763435125350952, -4.034804821014404]",tensor(0.6305)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[0.3809874653816223, -3.5070056915283203, -3.203887701034546, -0.7835500240325928, 4.8950653076171875, 1.1800602674484253, -4.663309097290039]",tensor(0.9622)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-2.7838547229766846, -0.45454713702201843, -2.434735059738159, 0.38419532775878906, -0.06313195079565048, 5.3934431076049805, -5.112118244171143]",tensor(0.9857)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-0.4855060577392578, -2.627563953399658, -3.9995992183685303, 0.4467378258705139, 6.470970630645752, -5.5555267333984375, 0.7296220660209656]",tensor(0.9933)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-1.5728843212127686, -1.9224052429199219, -0.5829330086708069, -2.355663299560547, 1.5977097749710083, 3.0806667804718018, -2.317411422729492]",tensor(0.7826)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-1.6657954454421997, -5.366616249084473, -4.263794422149658, -3.692767381668091, 9.777364730834961, -1.0956436395645142, -0.3594560921192169]",tensor(0.9999)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[-1.2892003059387207, -5.948429584503174, 7.096891403198242, -1.962010383605957, -3.184325933456421, -2.920452833175659, 2.774808645248413]",tensor(0.9865)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,4,"[1.625474452972412, 0.8532101511955261, -3.9976818561553955, -3.7315380573272705, 4.105916500091553, 2.314051628112793, -6.766654968261719]",tensor(0.7753)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[9.607842445373535, 3.7403979301452637, -3.4208123683929443, -3.2129414081573486, -3.8637940883636475, -6.437984466552734, 0.731221079826355]",tensor(0.9970)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[0.18698714673519135, -2.7600655555725098, -3.1332204341888428, 1.1028704643249512, 4.521468162536621, -0.1913532167673111, -2.716649293899536]",tensor(0.9463)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-2.463519811630249, -2.569784641265869, -4.2303032875061035, -0.13844969868659973, 4.781989574432373, 3.5138442516326904, -5.042736053466797]",tensor(0.7751)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[3.5834128856658936, 0.8580424785614014, -2.0388453006744385, 2.698279619216919, -4.272686958312988, -2.521141290664673, -3.039146661758423]",tensor(0.6731)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-3.362550973892212, -2.2174110412597656, -1.9088305234909058, 5.324762344360352, -1.8389649391174316, 0.19617751240730286, -1.1004993915557861]",tensor(0.9904)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-4.740306377410889, -6.283269882202148, -4.6421098709106445, 0.8571164011955261, 8.910070419311523, -3.2722904682159424, 1.641116976737976]",tensor(0.9990)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[-1.93522047996521, -4.027540683746338, -3.491887331008911, -4.503471374511719, 7.301914691925049, 3.3861043453216553, -1.5384739637374878]",tensor(0.9802)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[0.8382939100265503, 0.04016643390059471, -5.105383396148682, 0.46694374084472656, 5.140868663787842, -4.043405532836914, -2.1202282905578613]",tensor(0.9711)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-2.9754953384399414, -2.2359142303466797, 0.27955615520477295, -0.3758012652397156, -2.739572763442993, 7.445991516113281, -5.2045817375183105]",tensor(0.9987)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,4,"[-4.088586807250977, -4.879648208618164, -4.783491611480713, 3.283318042755127, 3.415105104446411, 2.0092663764953613, -3.103271007537842]",tensor(0.4708)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,2,"[-0.8073217272758484, -4.638523578643799, 7.599973678588867, -4.323910236358643, -5.245657444000244, 3.3010497093200684, -0.5610359311103821]",tensor(0.9861)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[1.8048015832901, -2.169398546218872, -0.33962491154670715, -7.198474407196045, 2.538846254348755, -0.21836073696613312, -1.180193305015564]",tensor(0.6124)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-4.375879287719727, -2.0848135948181152, -1.054796576499939, 4.926597595214844, -3.1470513343811035, 0.49134257435798645, 0.0006325198337435722]",tensor(0.9776)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,4,"[-3.8228466510772705, -3.553709030151367, -4.915236473083496, 3.3100996017456055, 4.437049388885498, -0.6598782539367676, -1.7644442319869995]",tensor(0.7503)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,3,"[-2.1158125400543213, -3.0501182079315186, -4.660072326660156, 5.465295791625977, 3.0402610301971436, -0.5926709771156311, -4.045772075653076]",tensor(0.9161)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,3,"[-0.4360274374485016, -1.0794587135314941, -1.4894338846206665, 3.647106885910034, -3.6897802352905273, 2.4127204418182373, -3.790184736251831]",tensor(0.7554)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[1.4504623413085938, -2.7771291732788086, -4.046846866607666, -0.7529913783073425, 5.557726860046387, -0.7542909979820251, -4.685325622558594]",tensor(0.9800)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[0.4972224533557892, -3.4847660064697266, -3.184931755065918, -3.9853556156158447, 4.985716342926025, 3.8107776641845703, -3.3822312355041504]",tensor(0.7570)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-2.916984796524048, -4.880637168884277, -5.539559364318848, -0.567989706993103, 9.92988109588623, 1.0045311450958252, -3.8810999393463135]",tensor(0.9998)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-2.710653066635132, -1.7812782526016235, -2.0859944820404053, 6.655947208404541, -1.59530508518219, -2.8717312812805176, -0.3079734742641449]",tensor(0.9983)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,2,"[1.3267929553985596, 0.7957953810691833, 1.4396737813949585, -3.0465004444122314, -2.007516622543335, -3.8080761432647705, 0.6417110562324524]",tensor(0.3428)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-2.72137188911438, -4.669688701629639, -4.937774658203125, 4.6342668533325195, 7.331624507904053, -4.341451168060303, -2.035249710083008]",tensor(0.9367)
neutral_3d9f9c418a11c8a91b213f5496d97533,00-02,Female,East Asian,neutral,4,6,"[-3.647794723510742, -4.540306568145752, -0.8098735809326172, -2.0195727348327637, 2.1931891441345215, -3.3489842414855957, 6.472361087799072]",tensor(0.9854)
sad_652893c8033269a4b24b6b364cdabb83,03-09,Female,White,sad,5,5,"[-3.291656494140625, -3.062037467956543, 0.4597703218460083, 0.36077484488487244, -2.3959171772003174, 7.2104597091674805, -3.13045334815979]",tensor(0.9976)
angry_9b1fd1d4116b851364760884d7054205,20-29,Male,White,angry,0,0,"[3.8600246906280518, 2.2730965614318848, 1.4916951656341553, -1.8659403324127197, -3.8545689582824707, -3.380495548248291, -1.4930830001831055]",tensor(0.7649)
neutral_d15d502b9f88281164f98e049d82925d,40-49,Male,White,neutral,4,4,"[1.365600347518921, -0.10654996335506439, -1.5189589262008667, -4.282601356506348, 2.7266550064086914, 0.626051664352417, -1.9328210353851318]",tensor(0.6839)
fear_520946fe2484192e409466f3000b1336,40-49,Male,Latino_Hispanic,fear,2,4,"[-1.8028838634490967, -3.762882709503174, -1.00704824924469, -2.6356403827667236, 3.9815571308135986, 0.39407041668891907, -1.8930498361587524]",tensor(0.9596)
happy_41e82c1791f48cca03c7421aeb8dcf40,10-19,Female,Black,happy,3,3,"[-3.1807899475097656, -1.8336730003356934, -2.39621639251709, 7.904201030731201, -1.908532738685608, -3.107311725616455, -0.7495534420013428]",tensor(0.9996)
sad_c3f84c5cd353aa656e452524fe2573d8,60-69,Female,Latino_Hispanic,sad,5,5,"[-3.5573832988739014, -3.4307799339294434, -3.2936134338378906, -0.479625403881073, 2.863269567489624, 4.624207019805908, -3.6266422271728516]",tensor(0.8480)
sad_99ce705dcad1eae1529aab03c6b59358,40-49,Male,White,sad,5,6,"[-7.066720008850098, -7.313308238983154, 0.6171833276748657, -4.913569450378418, 3.533411741256714, 2.560955762863159, 5.029573440551758]",tensor(0.7571)
neutral_61d116bcb660d2fcbf5584ae4e7ccd9d,10-19,Female,White,neutral,4,4,"[-1.1167429685592651, -3.6689181327819824, -2.974198579788208, -0.16885235905647278, 3.92714786529541, 2.0050315856933594, -2.9161181449890137]",tensor(0.8533)
surprise_21bad02af387b852fe64a020be410de9,40-49,Female,Latino_Hispanic,surprise,6,3,"[-2.7911555767059326, -1.7106525897979736, -2.5849668979644775, 5.323507308959961, 0.12486270815134048, -3.087293863296509, 0.3834342956542969]",tensor(0.9858)
