id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[8.77901840209961, 5.622420310974121, 0.6123488545417786, -6.635569095611572, -5.646678924560547, -2.5846121311187744, -3.5213210582733154]",tensor(0.9589)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[-0.5698344111442566, -2.372119903564453, -2.2162492275238037, -2.5807347297668457, 3.1093966960906982, 2.265941619873047, -2.86478590965271]",tensor(0.6801)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,0,"[4.577183723449707, -1.9089994430541992, -2.9820611476898193, -4.223231315612793, 1.3931922912597656, -0.4116336405277252, -2.2064437866210938]",tensor(0.9510)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-2.1029248237609863, -3.648266315460205, -4.381711959838867, -3.1023330688476562, 2.2447397708892822, 7.999331951141357, -6.031357765197754]",tensor(0.9968)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-1.615091323852539, -4.200960159301758, -1.3907214403152466, -2.245912790298462, 4.0851850509643555, -3.0679092407226562, 2.144200325012207]",tensor(0.8666)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,4,"[-1.1447012424468994, -1.206316590309143, -2.9432952404022217, -0.8480343818664551, 3.128156900405884, -0.09557711333036423, -1.2139140367507935]",tensor(0.9083)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-2.296661853790283, -3.7309200763702393, -2.731553077697754, -3.770394802093506, 5.710744857788086, 1.8285857439041138, -0.6151536107063293]",tensor(0.9774)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[-0.4972700774669647, -4.554157257080078, 5.128675937652588, -5.5538201332092285, -3.388005495071411, -0.5386093854904175, 4.981678485870361]",tensor(0.5346)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,0,"[3.0422115325927734, 0.11824183911085129, -4.747255325317383, -0.6425663828849792, 2.623636245727539, -0.3946440517902374, -5.855236530303955]",tensor(0.5651)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[2.649538993835449, -2.2243599891662598, -0.31994542479515076, -1.597208857536316, -2.376256227493286, -4.6310834884643555, 1.6371023654937744]",tensor(0.6926)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-0.46834641695022583, -5.906789302825928, -5.430154800415039, 0.14199897646903992, 7.386862277984619, -0.4675603210926056, -3.519109010696411]",tensor(0.9985)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-3.893824815750122, -4.663954257965088, -5.985179901123047, 1.6322263479232788, 5.69275426864624, 3.8856379985809326, -4.891357898712158]",tensor(0.8464)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[6.227917194366455, 0.9456852078437805, -1.615342140197754, -0.6481491923332214, -5.627296447753906, -3.2352659702301025, -3.0248069763183594]",tensor(0.9934)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-2.831045627593994, -2.3373966217041016, -3.232534170150757, 5.532736778259277, 0.047352783381938934, -1.3760383129119873, -2.182307243347168]",tensor(0.9937)
