id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[10.968396186828613, 1.0854719877243042, -2.8421542644500732, -6.384314060211182, -3.624546766281128, 2.6563236713409424, -7.37098503112793]",tensor(0.9997)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,0,"[2.886350631713867, -1.582027554512024, -3.2286641597747803, -3.149230718612671, 0.7562431693077087, 1.0264478921890259, -1.0457769632339478]",tensor(0.7633)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,0,"[4.419200897216797, -2.3074758052825928, -4.094509601593018, -2.537827730178833, 0.507457435131073, 1.6155369281768799, -3.501101016998291]",tensor(0.9231)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-1.709912896156311, -0.8919174075126648, -1.848510503768921, -3.899256467819214, -1.8532207012176514, 9.002959251403809, -4.765526294708252]",tensor(0.9999)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-1.4425177574157715, -3.6908180713653564, -1.292359471321106, -3.245009422302246, 5.220725059509277, -1.8783011436462402, 0.7710442543029785]",tensor(0.9846)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,4,"[-4.091575622558594, -3.039746046066284, -3.444927453994751, 1.3458813428878784, 3.0143072605133057, 2.6404690742492676, -2.543134927749634]",tensor(0.5304)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-4.160440444946289, -4.875376224517822, -2.9467570781707764, -2.069634437561035, 6.253129959106445, 3.4270098209381104, -0.6489227414131165]",tensor(0.9428)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-0.5168851613998413, -4.984645366668701, 0.32067251205444336, -5.726552486419678, -1.8496521711349487, -1.8514167070388794, 6.923729419708252]",tensor(0.9977)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,4,"[1.5922232866287231, -0.30880221724510193, -4.223339080810547, -1.1763715744018555, 2.128692388534546, 1.2842566967010498, -4.588603496551514]",tensor(0.4669)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[6.031461238861084, 0.469763845205307, 0.38121989369392395, -3.1166207790374756, -4.338589191436768, -4.440804481506348, -0.09524533152580261]",tensor(0.9904)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-2.94919753074646, -5.576882839202881, -2.1855790615081787, 0.6373949646949768, 3.428257942199707, 1.2454520463943481, -1.6489105224609375]",tensor(0.8433)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-0.5888080596923828, -4.103662967681885, -3.961621046066284, -1.4357998371124268, 4.0619049072265625, 4.050890922546387, -3.743163585662842]",tensor(0.4991)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[7.647808074951172, 2.54288649559021, -0.6377137303352356, -2.4598705768585205, -6.711617469787598, -4.087235927581787, -3.6896324157714844]",tensor(0.9937)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-2.937448740005493, -2.114461660385132, -2.8807175159454346, 5.599266529083252, -0.24276523292064667, -2.1005733013153076, -1.7817554473876953]",tensor(0.9952)
