id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[8.709157943725586, 4.638011455535889, -3.594003438949585, -8.486740112304688, -8.601435661315918, -0.5266920924186707, -6.016286849975586]",tensor(0.9831)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,5,"[0.2976663112640381, -7.092571258544922, -7.166355609893799, -7.340281009674072, 4.196620464324951, 4.668260097503662, -4.208800315856934]",tensor(0.6110)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-0.6270509958267212, -8.864863395690918, -8.163786888122559, 0.6021965742111206, 4.101778030395508, -1.8976538181304932, -2.1198387145996094]",tensor(0.9583)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-2.4870433807373047, -5.043636322021484, -8.88649845123291, -0.5303701758384705, 0.679781973361969, 6.6632208824157715, -4.361546516418457]",tensor(0.9966)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-5.220534801483154, -0.5635809898376465, 0.5859163999557495, -2.475491762161255, 1.716759204864502, -4.637473106384277, -0.912129819393158]",tensor(0.6601)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-1.5593721866607666, -5.234250068664551, -5.584214687347412, -3.1275641918182373, 2.4184868335723877, 3.516050338745117, -4.4982008934021]",tensor(0.7452)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-4.407486438751221, -7.767922401428223, -8.836779594421387, -8.246138572692871, 9.827010154724121, 3.276171922683716, -3.500556707382202]",tensor(0.9986)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[-3.651219129562378, -7.677369117736816, 5.384811878204346, -4.0546464920043945, -2.369504451751709, -3.1626174449920654, 4.332952976226807]",tensor(0.7407)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[1.1850918531417847, 6.935791492462158, -4.968523979187012, -3.5717837810516357, -2.3236961364746094, 0.08116333186626434, -7.894120693206787]",tensor(0.9957)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[6.180285930633545, -1.057017207145691, -0.6103640794754028, -1.943882942199707, -4.934809684753418, -5.389677047729492, -1.9605474472045898]",tensor(0.9976)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-3.1621201038360596, -9.586565017700195, -7.8748908042907715, 2.959925413131714, 6.283553123474121, -0.7953053712844849, -6.026741981506348]",tensor(0.9644)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,5,"[-0.32042017579078674, -5.884974479675293, -5.110376834869385, 1.0458012819290161, 1.6649008989334106, 2.435490131378174, -7.291382312774658]",tensor(0.5630)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[5.617451190948486, -4.10194206237793, -0.49607670307159424, 3.73170804977417, -6.643707752227783, -4.8041090965271, -3.7703857421875]",tensor(0.8665)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-2.7644541263580322, -6.300669193267822, -6.570556640625, 5.834878921508789, -0.49171769618988037, -0.9861827492713928, -3.2294905185699463]",tensor(0.9968)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-7.225155353546143, -7.485691070556641, -2.3160793781280518, -4.376184940338135, 6.181351184844971, -1.0646494626998901, 1.560420274734497]",tensor(0.9893)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[1.808671474456787, -0.7107486724853516, -4.317119598388672, -6.413525581359863, 2.5715038776397705, 1.9940325021743774, -4.402828693389893]",tensor(0.4837)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-6.32036828994751, -2.047858953475952, -5.540005207061768, 3.3121252059936523, 3.4072105884552, -7.479367733001709, -0.4584943354129791]",tensor(0.5169)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-2.787454128265381, -5.930394172668457, -3.003617763519287, -2.2022500038146973, -8.463984489440918, 13.11488151550293, -7.985531806945801]",tensor(1.0000)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,5,"[-3.5536887645721436, -9.668766975402832, -8.821913719177246, 0.1830148696899414, 2.469697952270508, 5.320479393005371, -5.8665547370910645]",tensor(0.9400)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,5,"[-0.17822864651679993, -3.445218563079834, 3.8278825283050537, -7.343340873718262, -6.160206317901611, 4.52686071395874, -5.231953144073486]",tensor(0.6638)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[3.800746202468872, -10.643192291259766, -7.756687641143799, -9.019535064697266, 6.352872848510742, 0.3936443626880646, -4.531647682189941]",tensor(0.9255)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-6.192885875701904, -2.685689926147461, -1.75104820728302, 5.444265365600586, -4.282898426055908, -3.981881856918335, 0.7058621644973755]",tensor(0.9902)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,3,"[-5.644106388092041, -6.3776960372924805, -8.488700866699219, 5.915477275848389, 4.911871433258057, -2.269474744796753, -4.379155158996582]",tensor(0.7316)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-3.746514081954956, -4.1311116218566895, -4.471728801727295, 2.5895371437072754, -5.489011764526367, 8.055014610290527, -6.973362445831299]",tensor(0.9958)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,5,"[-1.3062200546264648, -4.744392395019531, -3.2541818618774414, 0.4860980808734894, -5.289483070373535, 5.893250942230225, -6.161271572113037]",tensor(0.9946)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-4.756460666656494, -5.058016300201416, -5.869690418243408, -0.4064215123653412, 4.300339221954346, -5.273513317108154, 1.093135952949524]",tensor(0.9525)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[-0.9300938844680786, -9.529759407043457, -6.108745574951172, -6.699301242828369, 6.2353105545043945, 1.3978959321975708, -4.464633941650391]",tensor(0.9913)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-0.18233202397823334, -5.881202220916748, -5.17771053314209, -2.1920406818389893, 5.569669723510742, -2.0078022480010986, -2.929626703262329]",tensor(0.9957)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-5.401776313781738, -6.633487224578857, -5.360744476318359, 5.301851272583008, 1.6015681028366089, -1.7112942934036255, -2.0964736938476562]",tensor(0.9744)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,2,"[-4.607367992401123, -1.1941032409667969, 2.0756945610046387, -4.4635539054870605, -0.8844687938690186, -2.6426069736480713, 0.15091371536254883]",tensor(0.8017)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-6.155813217163086, -10.997030258178711, -11.988937377929688, 6.662640571594238, 8.793987274169922, -3.3940253257751465, -8.837719917297363]",tensor(0.8939)
neutral_3d9f9c418a11c8a91b213f5496d97533,00-02,Female,East Asian,neutral,4,6,"[-7.272986888885498, -6.788343906402588, -0.032991647720336914, -2.710996627807617, 2.812269687652588, -2.077164649963379, 3.2302346229553223]",tensor(0.5867)
sad_652893c8033269a4b24b6b364cdabb83,03-09,Female,White,sad,5,5,"[-2.881960391998291, -3.51031756401062, 1.1362518072128296, -4.052533149719238, -4.247204780578613, 7.408268451690674, -5.539429187774658]",tensor(0.9980)
angry_9b1fd1d4116b851364760884d7054205,20-29,Male,White,angry,0,0,"[7.17001485824585, -0.46120524406433105, 1.4674403667449951, -1.066561222076416, -6.643826961517334, -5.651615619659424, -3.580026149749756]",tensor(0.9959)
neutral_d15d502b9f88281164f98e049d82925d,40-49,Male,White,neutral,4,4,"[0.08915413171052933, -6.728598594665527, -4.640569686889648, -0.9231868386268616, 4.497950077056885, 1.10321044921875, -5.142082691192627]",tensor(0.9521)
fear_520946fe2484192e409466f3000b1336,40-49,Male,Latino_Hispanic,fear,2,2,"[-3.0867273807525635, -1.4975976943969727, 4.596522331237793, -7.055801868438721, 0.30464810132980347, -2.396400213241577, -0.23930366337299347]",tensor(0.9754)
happy_41e82c1791f48cca03c7421aeb8dcf40,10-19,Female,Black,happy,3,3,"[-4.469081401824951, -2.9114630222320557, -3.7951691150665283, 7.881120681762695, -3.4326305389404297, -5.261226654052734, -0.6373814940452576]",tensor(0.9998)
sad_c3f84c5cd353aa656e452524fe2573d8,60-69,Female,Latino_Hispanic,sad,5,5,"[-2.4791464805603027, -3.044304847717285, -8.581629753112793, -3.687373638153076, 2.462524890899658, 3.398292064666748, -1.9731212854385376]",tensor(0.7132)
sad_99ce705dcad1eae1529aab03c6b59358,40-49,Male,White,sad,5,4,"[-1.2757534980773926, -6.4195637702941895, -2.0609803199768066, -7.832844257354736, 2.175499677658081, 1.7376861572265625, -1.4170951843261719]",tensor(0.5816)
neutral_61d116bcb660d2fcbf5584ae4e7ccd9d,10-19,Female,White,neutral,4,4,"[-5.662309169769287, -9.96013355255127, -10.381061553955078, 4.881679058074951, 6.43458366394043, 0.5018805265426636, -6.17488431930542]",tensor(0.8235)
surprise_21bad02af387b852fe64a020be410de9,40-49,Female,Latino_Hispanic,surprise,6,3,"[-4.697768211364746, -3.0195233821868896, -2.4592678546905518, 3.3744571208953857, 1.4741270542144775, -4.329211235046387, -0.9162856340408325]",tensor(0.8557)
angry_84d57890bca8fd9408779cef0c7741a1,40-49,Male,White,angry,0,4,"[0.0546356663107872, -6.883400917053223, -3.0189177989959717, -3.004154920578003, 2.123518705368042, 2.065065622329712, -5.721681594848633]",tensor(0.4803)
neutral_283940eda3c5f01d5f4967ec9323fcb1,20-29,Male,White,neutral,4,4,"[-3.8817336559295654, 1.138780951499939, -9.931013107299805, -3.5716159343719482, 7.4203782081604, -5.697654724121094, -7.767679214477539]",tensor(0.9981)
angry_1922d58aa5992eec184510d06555922f,30-39,Male,White,angry,0,4,"[-0.8976169228553772, -1.8112815618515015, -7.36345911026001, -6.105871677398682, 3.586244583129883, 1.2936960458755493, -7.509634494781494]",tensor(0.8953)
neutral_a70fefe1e93bc5f210779d2f5ba68ffe,30-39,Male,White,neutral,4,4,"[0.6007758378982544, -3.4732792377471924, -4.20794677734375, -4.539144515991211, 3.1771388053894043, 0.5732927322387695, -3.3705313205718994]",tensor(0.8667)
fear_37d661a673fc4ef4576bef21346648b1,30-39,Male,East Asian,fear,2,2,"[-2.6001052856445312, -9.240118980407715, 7.350731372833252, -9.063603401184082, -0.49193352460861206, -4.672392845153809, 4.0931806564331055]",tensor(0.9625)
surprise_ca92dcd52a632220d10067ff666110dc,50-59,Male,White,surprise,6,6,"[-4.336300373077393, 1.460974931716919, 2.109382390975952, -5.185834884643555, -3.7300217151641846, -6.51903772354126, 3.2905325889587402]",tensor(0.6807)
fear_f3d15a6ced65385f05fd84637005fa41,20-29,Male,Black,fear,2,2,"[-7.254230976104736, -4.873501300811768, 2.2001867294311523, -4.650778293609619, -0.32151809334754944, 0.6396453976631165, 1.9014531373977661]",tensor(0.4916)
neutral_4ee05381ef769590559d1db313a85bb1,30-39,Male,White,neutral,4,4,"[-3.227421283721924, -10.06482982635498, -9.164074897766113, -3.2479288578033447, 8.914996147155762, -1.0832197666168213, -2.9360921382904053]",tensor(0.9999)
angry_4adc0ec97bd04d70b1332fb9cc751ddb,40-49,Female,White,angry,0,0,"[6.256927967071533, -1.228417992591858, -5.529386520385742, -9.681172370910645, -1.2439802885055542, 0.11491657793521881, -2.622204065322876]",tensor(0.9966)
