id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[9.462615966796875, 5.710135459899902, -1.7444844245910645, -6.872532844543457, -3.726863384246826, -2.7040274143218994, -3.3920533657073975]",tensor(0.9771)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[1.9481390714645386, -1.4526698589324951, -1.734614610671997, -2.9857404232025146, 5.351924896240234, -1.1236611604690552, -3.6431643962860107]",tensor(0.9642)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[0.7085403800010681, -0.3469535708427429, -2.2288548946380615, -3.41528582572937, 2.0486207008361816, 0.3493329882621765, 0.0959262028336525]",tensor(0.5897)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-4.159540176391602, -2.425572395324707, -2.2085282802581787, -1.3330339193344116, 1.7668808698654175, 6.614888668060303, -3.5475168228149414]",tensor(0.9915)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[0.3860396146774292, -3.3336870670318604, -3.9103853702545166, -0.29741013050079346, 4.970134258270264, -3.29541277885437, 0.642665684223175]",tensor(0.9716)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-2.1019723415374756, -1.5852160453796387, -0.9635207056999207, -0.3123287558555603, 1.582222580909729, 2.6822757720947266, -2.2182376384735107]",tensor(0.6950)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[0.31684160232543945, -3.768258571624756, -3.0116355419158936, -4.387199878692627, 6.313818454742432, 3.8712575435638428, -3.0661439895629883]",tensor(0.9177)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-1.5905550718307495, -5.721772193908691, 4.918829441070557, -4.414076328277588, 1.337715983390808, -3.550360918045044, 5.05322265625]",tensor(0.5263)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,0,"[3.9113516807556152, 3.6226565837860107, -3.4300308227539062, -1.1662276983261108, 0.9395360946655273, -2.8005216121673584, -4.5201568603515625]",tensor(0.5529)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[5.241438865661621, 0.818120002746582, -1.7748304605484009, -0.8357081413269043, -4.35868501663208, -3.6589527130126953, -0.31192442774772644]",tensor(0.9811)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-2.326709270477295, -3.7156267166137695, -3.796659231185913, 4.085987567901611, 5.871367454528809, -1.8615671396255493, -4.3066325187683105]",tensor(0.8557)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,5,"[-1.3519240617752075, -2.1763322353363037, -2.9648568630218506, -1.9153846502304077, 3.7249863147735596, 4.083686828613281, -3.3556559085845947]",tensor(0.5852)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,3,"[1.4587690830230713, -0.46811118721961975, -0.8217148184776306, 3.6843760013580322, -4.897055625915527, -1.4501709938049316, -2.3895914554595947]",tensor(0.8748)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-2.655998945236206, -0.5982021689414978, -1.9792696237564087, 3.6458282470703125, -1.2318757772445679, 0.5892323851585388, -1.6074433326721191]",tensor(0.9262)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-2.279953718185425, -2.577017307281494, -1.923121690750122, 0.9933088421821594, 4.073713779449463, -2.6622703075408936, 0.3242875933647156]",tensor(0.9292)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[0.5426145792007446, -4.522269248962402, -2.6170477867126465, -5.997827053070068, 5.365357398986816, 2.615619659423828, -0.11898551881313324]",tensor(0.9289)
