id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[-1.8815360069274902, 12.438669204711914, -2.487272024154663, -8.305400848388672, -7.8525495529174805, 2.268054485321045, -6.124861240386963]",tensor(1.0000)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[3.817647695541382, -5.397036552429199, -9.317710876464844, -6.1119585037231445, 4.082918643951416, -0.6551265716552734, -3.7608611583709717]",tensor(0.5630)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,5,"[-4.2190632820129395, -7.4432268142700195, -4.648470401763916, -0.8834171295166016, 2.139605760574341, 3.324209451675415, -3.35158109664917]",tensor(0.7559)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-4.871391296386719, -11.158482551574707, -6.13946533203125, -6.800910472869873, 1.8236911296844482, 7.619657039642334, -5.020226001739502]",tensor(0.9970)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-13.30131721496582, -2.036731243133545, -4.848052024841309, -4.786929607391357, 6.13905143737793, 2.547499179840088, -1.1671860218048096]",tensor(0.9722)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-2.0763943195343018, -3.503265380859375, -1.511488676071167, -2.4515697956085205, 0.16262437403202057, 1.8600976467132568, -5.1447858810424805]",tensor(0.7962)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-8.403152465820312, -7.317707538604736, -10.167930603027344, 0.6090508103370667, 7.690597057342529, 1.723188042640686, -6.029213905334473]",tensor(0.9966)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-0.9125375747680664, -3.360499620437622, -0.8067843317985535, -5.957401275634766, -3.8350741863250732, -4.9937920570373535, 7.049208641052246]",tensor(0.9992)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[0.028723515570163727, 8.170855522155762, -2.2797317504882812, -5.207324981689453, -1.4191609621047974, -0.6923595070838928, -6.093075275421143]",tensor(0.9995)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[7.943685054779053, 1.5558463335037231, -3.7159745693206787, -1.4776076078414917, -6.043270111083984, -4.8368659019470215, -2.8685834407806396]",tensor(0.9982)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-5.962809085845947, -8.678472518920898, -5.235324859619141, 2.6025166511535645, 5.589919567108154, 0.20616714656352997, -6.336829662322998]",tensor(0.9478)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-1.0493179559707642, -4.831296920776367, -7.517248153686523, 1.1815518140792847, 2.7408838272094727, 1.4531599283218384, -8.721660614013672]",tensor(0.6625)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[6.403154373168945, -3.629181146621704, -0.6116744875907898, 3.1183178424835205, -5.64102840423584, -6.887130260467529, -3.719468116760254]",tensor(0.9630)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-5.080821514129639, -7.435699939727783, -2.382528781890869, 1.9689966440200806, -2.0090208053588867, 0.11229071766138077, -5.373144149780273]",tensor(0.8408)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-5.571463584899902, -10.244382858276367, -1.6391810178756714, -3.5866169929504395, 6.300745010375977, -3.993711233139038, -0.5888838171958923]",tensor(0.9985)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[1.423833966255188, -2.011003255844116, -4.6714863777160645, -5.880858421325684, 3.629828691482544, 2.731505870819092, -6.969611167907715]",tensor(0.6573)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,3,"[-5.671185493469238, -4.6454949378967285, -5.054368019104004, 4.329050064086914, 2.002861738204956, -2.233766555786133, -7.0213623046875]",tensor(0.9096)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-0.6879205107688904, -7.5459885597229, -0.6585797071456909, -1.9266070127487183, -6.642453193664551, 9.89970874786377, -8.448698997497559]",tensor(0.9999)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,5,"[-5.879239082336426, -5.5554094314575195, -5.715364456176758, 1.4019620418548584, 2.911322832107544, 3.3332977294921875, -7.764711380004883]",tensor(0.5552)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,2,"[-3.5267069339752197, -6.115943908691406, 6.392007350921631, -6.147128582000732, -2.448942184448242, 2.929414987564087, -3.6186935901641846]",tensor(0.9694)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[-13.917839050292969, -8.282880783081055, -1.485643744468689, -9.455116271972656, 7.923370361328125, 0.957108199596405, 2.1432695388793945]",tensor(0.9959)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-6.76603889465332, -6.750568389892578, -0.24043481051921844, 7.075995445251465, -6.173317909240723, -5.905540466308594, 2.0376250743865967]",tensor(0.9929)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,4,"[-9.438803672790527, -7.995218276977539, -7.840522766113281, 4.679233551025391, 6.790490627288818, -1.8555257320404053, -5.200653076171875]",tensor(0.8918)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-3.061614751815796, -5.458853721618652, -1.5748872756958008, -0.26699206233024597, -3.8157572746276855, 6.383666038513184, -5.685999393463135]",tensor(0.9982)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,5,"[-0.8468955159187317, -3.627694845199585, -0.3191484212875366, 0.5332909226417542, -6.931997299194336, 3.517848253250122, -4.552736759185791]",tensor(0.9208)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-4.0528645515441895, -2.9429216384887695, -3.824669599533081, 0.3203265368938446, 1.2374389171600342, -1.0945948362350464, -2.034064531326294]",tensor(0.6405)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[-6.74875020980835, -8.649676322937012, -7.978779315948486, -1.5013211965560913, 9.15426254272461, 0.19222772121429443, -6.534395217895508]",tensor(0.9998)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-2.1896491050720215, -7.862328052520752, -5.7750749588012695, -1.657822608947754, 6.061526298522949, -2.0924718379974365, -2.4333736896514893]",tensor(0.9988)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-7.083499431610107, -5.82258415222168, -5.503373622894287, 6.8843231201171875, -1.3464094400405884, -4.831153392791748, 0.07470313459634781]",tensor(0.9986)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,2,"[-6.5360541343688965, -1.5064224004745483, 3.9470975399017334, -1.0740797519683838, -0.5914697647094727, -3.711906671524048, -5.248487949371338]",tensor(0.9783)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-8.236610412597656, -10.522265434265137, -9.762659072875977, 2.0951337814331055, 8.299426078796387, -2.3800482749938965, -5.275778293609619]",tensor(0.9980)
