id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[8.934076309204102, 2.968607187271118, -7.862444877624512, -6.936494827270508, -11.0868558883667, 1.9377223253250122, -5.650777339935303]",tensor(0.9965)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[-0.8568657040596008, -5.700809001922607, -6.211490154266357, -5.754818916320801, 3.6447913646698, 1.927603840827942, -1.6225765943527222]",tensor(0.8361)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-1.9008854627609253, -10.395208358764648, -3.821345567703247, 1.4850860834121704, 4.139389991760254, -1.472092866897583, -5.957526683807373]",tensor(0.9287)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-4.442201614379883, -6.113394260406494, -7.3102216720581055, -0.8137767910957336, -4.263467311859131, 10.037586212158203, -6.837305068969727]",tensor(1.0000)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-4.45540714263916, -7.779991626739502, -4.774237155914307, -7.488373756408691, 3.8958094120025635, -1.4023990631103516, 2.7039036750793457]",tensor(0.7639)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-2.6277756690979004, -2.7559101581573486, -2.4545700550079346, -5.561214923858643, -0.6815686225891113, 3.2912471294403076, -4.787002086639404]",tensor(0.9732)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-0.4736262559890747, -6.301821708679199, -8.235848426818848, -6.837930679321289, 8.738166809082031, 0.5280757546424866, -8.16617202758789]",tensor(0.9996)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-5.596709728240967, -12.300073623657227, 5.82987117767334, -7.901298999786377, -2.5572736263275146, -10.760272026062012, 9.393965721130371]",tensor(0.9725)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[-0.2966693341732025, 5.345405101776123, -5.521539211273193, -2.723644495010376, -1.3172805309295654, 0.7325839400291443, -7.616774082183838]",tensor(0.9851)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[7.5180487632751465, 0.91285640001297, -5.379729747772217, -3.5814976692199707, -5.587126731872559, -4.385651588439941, -1.6660147905349731]",tensor(0.9985)
