id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[6.744638442993164, 2.426010847091675, -2.319955348968506, -5.59647798538208, -6.76853609085083, -0.5471576452255249, -5.775274753570557]",tensor(0.9861)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[-0.33528420329093933, -9.132453918457031, -8.478935241699219, -4.393869876861572, 4.970927715301514, 1.190896987915039, -2.6255884170532227]",tensor(0.9724)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-2.9683895111083984, -7.733285427093506, -6.009983539581299, -1.96637761592865, 4.997809886932373, 0.6869938373565674, -9.657524108886719]",tensor(0.9855)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-3.3533034324645996, -6.205808639526367, -7.8149495124816895, -1.7926937341690063, 1.705351710319519, 6.255830764770508, -4.8805108070373535]",tensor(0.9892)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-4.943117141723633, -5.389212131500244, -5.145147323608398, 5.378158092498779, 6.062854290008545, -3.503091335296631, -12.636087417602539]",tensor(0.6647)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[0.12328562140464783, -6.847325801849365, -4.8328471183776855, -3.7280259132385254, 2.1349904537200928, 4.2879509925842285, -5.094839096069336]",tensor(0.8832)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-3.862321376800537, -10.687816619873047, -8.35210132598877, -6.2746262550354, 10.128066062927246, 4.217667102813721, -9.394078254699707]",tensor(0.9973)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[4.327488899230957, -14.93952751159668, 4.911319255828857, -5.311377048492432, 1.8369179964065552, -4.507083415985107, -8.77526569366455]",tensor(0.6234)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[2.21624493598938, 8.5657320022583, -3.801640748977661, -3.9164021015167236, -4.647017002105713, -1.4465053081512451, -6.943575859069824]",tensor(0.9982)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[8.607648849487305, -1.3133238554000854, -3.6899757385253906, -1.6610939502716064, -5.371493339538574, -4.782888412475586, -3.629178524017334]",tensor(0.9999)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-3.7364535331726074, -10.704545974731445, -6.749818325042725, 0.8614546656608582, 6.529394626617432, -1.0699186325073242, -5.50407600402832]",tensor(0.9960)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-2.0554964542388916, -6.643765449523926, -4.930668830871582, -1.1883924007415771, 3.3346128463745117, 1.9257969856262207, -4.103485107421875]",tensor(0.7932)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[8.224241256713867, -7.734109878540039, 0.3236013650894165, 2.4358155727386475, -5.094088077545166, -6.241303443908691, -4.152698993682861]",tensor(0.9966)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-2.6803836822509766, -4.792559623718262, -1.8252564668655396, 4.50641393661499, -2.9024264812469482, -2.5904018878936768, -5.3158488273620605]",tensor(0.9959)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-4.287650108337402, -7.630761623382568, -4.4288763999938965, -3.0431156158447266, 5.081264019012451, -0.12521244585514069, -3.338474750518799]",tensor(0.9939)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,0,"[3.5625205039978027, -5.194706916809082, -4.928114414215088, -7.364290714263916, 3.0566086769104004, 2.514688491821289, -5.234543800354004]",tensor(0.5117)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-2.813852071762085, -4.864870071411133, -5.160638809204102, 0.8874067068099976, 3.563386917114258, -5.704914569854736, -1.1807811260223389]",tensor(0.9262)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[0.22817975282669067, -2.896867513656616, -4.93789529800415, -2.8092639446258545, -3.332332134246826, 10.189852714538574, -10.868545532226562]",tensor(0.9999)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,5,"[-0.8385873436927795, -6.090954303741455, -7.058212757110596, 0.4792161285877228, 1.9049460887908936, 4.454334735870361, -10.626625061035156]",tensor(0.9075)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,2,"[-3.701225757598877, -8.097688674926758, 8.934765815734863, -9.296516418457031, -5.373749732971191, 4.858022689819336, -1.4971295595169067]",tensor(0.9833)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[-0.4188311696052551, -3.5344433784484863, 0.740062415599823, -9.467098236083984, 5.6645917892456055, -1.0694763660430908, -8.223062515258789]",tensor(0.9893)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-4.486219882965088, -3.719494342803955, -2.2698941230773926, 7.857811450958252, -4.5187506675720215, -3.3309619426727295, -3.8202905654907227]",tensor(0.9999)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,4,"[-5.606880187988281, -8.139395713806152, -10.458653450012207, 6.392882823944092, 6.8245110511779785, -4.391366481781006, -6.541518211364746]",tensor(0.6063)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,3,"[-4.390100479125977, -7.465142726898193, -4.105947971343994, 5.045219898223877, -5.028284549713135, 3.9549970626831055, -4.621329307556152]",tensor(0.7483)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,5,"[-2.046863317489624, -3.5619866847991943, 0.36429068446159363, -0.1605425626039505, -4.458258628845215, 3.1081535816192627, -2.8976948261260986]",tensor(0.8990)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-3.4533679485321045, -6.1917314529418945, -7.33976411819458, 2.964801073074341, 5.362499713897705, -0.8959994316101074, -8.91433334350586]",tensor(0.9149)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[3.0372445583343506, -5.012681484222412, -6.390857696533203, -4.631687641143799, 4.35344123840332, -1.1020686626434326, -6.20609188079834]",tensor(0.7857)
