id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[5.036831378936768, 3.0207765102386475, -0.916327178478241, -5.153807640075684, -7.729865074157715, -1.1919174194335938, -2.405333995819092]",tensor(0.8784)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[-0.9412163496017456, -3.5104830265045166, -6.9725751876831055, -4.412466049194336, 4.126804828643799, 2.5826008319854736, -2.5467097759246826]",tensor(0.8185)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-1.605942964553833, -3.34537410736084, -4.6856560707092285, -5.300665855407715, 2.964951276779175, 2.771721601486206, -4.736497402191162]",tensor(0.5442)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-0.7786300778388977, -9.047810554504395, -9.383831024169922, -2.546412229537964, 2.4264113903045654, 7.525303840637207, -7.528290271759033]",tensor(0.9936)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-6.733765602111816, -4.775308609008789, -2.4398629665374756, -3.46868634223938, 2.683659315109253, -0.039624009281396866, 2.387293815612793]",tensor(0.5501)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,4,"[-2.5152153968811035, -5.021832466125488, -4.929078578948975, -0.8637028932571411, 2.598123788833618, 1.862396240234375, -7.213827610015869]",tensor(0.6589)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-5.295004844665527, -6.157294273376465, -10.87922477722168, -7.713448524475098, 8.792206764221191, 6.07772159576416, -3.361825942993164]",tensor(0.9379)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[-4.616666316986084, -7.606037616729736, 5.585370063781738, -2.2875382900238037, -3.370800733566284, -4.930295944213867, 4.621063709259033]",tensor(0.7237)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,0,"[4.001563549041748, 1.9836407899856567, -3.2639477252960205, -2.1617543697357178, -1.997085690498352, -0.7290346622467041, -6.495536804199219]",tensor(0.8718)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[7.043247222900391, -2.096107244491577, -3.7047364711761475, -2.0821919441223145, -4.1117119789123535, -4.771773338317871, -1.0583295822143555]",tensor(0.9994)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-3.2946414947509766, -12.42416763305664, -8.127814292907715, 1.2027738094329834, 8.70407485961914, -1.1587852239608765, -7.367742538452148]",tensor(0.9994)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-0.017832249402999878, -4.934914588928223, -4.840044021606445, -0.4566882848739624, 2.5300819873809814, 0.999436616897583, -6.506901264190674]",tensor(0.7427)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[7.847640514373779, -3.3910152912139893, 1.7147853374481201, 2.022825002670288, -5.742863655090332, -7.0857133865356445, -5.345409393310547]",tensor(0.9949)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-4.818252086639404, -5.556849956512451, -5.291891098022461, 6.350769519805908, 0.08438073098659515, -1.726163625717163, -4.020395278930664]",tensor(0.9977)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-7.576756954193115, -7.793183326721191, -3.37015700340271, -1.869096040725708, 4.599592208862305, -3.041045665740967, 0.386224627494812]",tensor(0.9831)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,0,"[3.359297275543213, -3.2687227725982666, -4.522106647491455, -6.647932529449463, 3.205016851425171, 2.407931089401245, -4.995993137359619]",tensor(0.4454)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-9.020519256591797, -5.505165100097656, -6.5461320877075195, 2.5610570907592773, 5.8207879066467285, -5.192329406738281, -2.832343339920044]",tensor(0.9628)
