id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[3.057176113128662, 6.528347015380859, -5.170019149780273, -7.561811447143555, -8.104001998901367, -0.03360634297132492, -3.1639668941497803]",tensor(0.9685)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[1.6979601383209229, -3.666020631790161, -7.549045085906982, -6.466919422149658, 4.048434257507324, 0.897333562374115, -6.481387138366699]",tensor(0.8782)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[0.30378690361976624, -7.21259880065918, -2.0610880851745605, -4.138302326202393, 0.7928830981254578, 0.0034005078487098217, -5.50355863571167]",tensor(0.4685)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-1.3098621368408203, -7.522976875305176, -9.9627103805542, -2.7176496982574463, 2.6200602054595947, 7.194003582000732, -7.79824161529541]",tensor(0.9895)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-2.3816657066345215, -4.288697719573975, -1.994249701499939, -3.174071788787842, 0.8559967279434204, -1.0070652961730957, -1.6983604431152344]",tensor(0.7388)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-4.472761154174805, -4.013004779815674, -3.6299548149108887, -3.5623090267181396, 0.3900238275527954, 4.895984649658203, -6.575397968292236]",tensor(0.9885)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-1.3677150011062622, -5.020138740539551, -12.044354438781738, -4.736327171325684, 7.159351348876953, -0.21189719438552856, -4.9349470138549805]",tensor(0.9992)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-3.5149457454681396, -10.855170249938965, 0.20174874365329742, -4.727514743804932, -6.1844682693481445, -11.215750694274902, 12.7855863571167]",tensor(1.0000)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[1.4812153577804565, 3.6522905826568604, -6.727250099182129, -1.2813719511032104, 0.013533301651477814, -1.7251665592193604, -9.796660423278809]",tensor(0.8679)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[4.558742523193359, 3.1343963146209717, -4.372815132141113, -3.9220058917999268, -3.974618673324585, -4.776559829711914, -3.7101423740386963]",tensor(0.8054)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-4.0958476066589355, -7.402924537658691, -6.907285213470459, -0.9768565893173218, 5.476322650909424, 0.5343999862670898, -5.549498081207275]",tensor(0.9913)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-3.0246670246124268, -4.947200775146484, -8.75365924835205, -0.018359407782554626, 5.536983013153076, 0.3477911353111267, -7.358504295349121]",tensor(0.9904)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[8.550107955932617, -1.8647031784057617, -0.5556269884109497, -2.721888780593872, -7.386444091796875, -4.417881488800049, -5.81376838684082]",tensor(0.9998)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,5,"[-5.899575233459473, -4.950700283050537, -0.5268144607543945, 1.451561450958252, -3.6824593544006348, 3.4742612838745117, -6.651759147644043]",tensor(0.8683)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-3.953465461730957, -8.051018714904785, -2.695478677749634, -5.774289608001709, 4.419804096221924, 2.8133153915405273, -2.0841424465179443]",tensor(0.8311)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,5,"[0.29091891646385193, -4.401793003082275, -6.118422985076904, -4.291479110717773, 3.565683603286743, 3.6201796531677246, -6.803686141967773]",tensor(0.5041)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,3,"[-4.9973626136779785, -4.5101847648620605, -2.2679295539855957, 1.9390777349472046, 0.07843048870563507, -4.976878643035889, -1.1776375770568848]",tensor(0.8208)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[0.04313606768846512, -4.6207499504089355, -4.729490280151367, -5.021977424621582, -5.671627044677734, 9.317828178405762, -6.811422348022461]",tensor(0.9999)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,5,"[-1.7892258167266846, -6.289985656738281, -9.224655151367188, 1.5940680503845215, 1.0248039960861206, 4.555702209472656, -6.983144760131836]",tensor(0.9235)
