id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[7.494232654571533, 3.860849142074585, -0.3141109049320221, -5.109046459197998, -3.212343215942383, -0.27726665139198303, -5.615290641784668]",tensor(0.9734)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,0,"[6.591938018798828, -2.329542398452759, -4.041225433349609, -4.322403430938721, 2.458706855773926, 0.39888420701026917, -4.161727428436279]",tensor(0.9821)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[1.036604642868042, 1.2327876091003418, -4.716314792633057, -3.659679889678955, 3.502422571182251, 1.014223575592041, -4.47655725479126]",tensor(0.7857)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-0.3900678753852844, -2.4896278381347656, -4.044047832489014, -1.2168251276016235, 1.3039718866348267, 4.650259494781494, -3.0714147090911865]",tensor(0.9561)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-5.649999141693115, -5.908901691436768, -3.946413278579712, -0.4030441343784332, 5.465070724487305, -1.1069798469543457, 2.046663761138916]",tensor(0.9642)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,3,"[-2.3018710613250732, -1.538177490234375, -2.3102409839630127, 2.598442554473877, 0.7354984879493713, -1.9063024520874023, -0.546989917755127]",tensor(0.8064)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-5.738250255584717, -3.863220691680908, -3.198740243911743, -1.4190961122512817, 8.00200366973877, 0.22133642435073853, -0.4438176453113556]",tensor(0.9993)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,0,"[4.533358097076416, -3.2297990322113037, 2.246936559677124, -5.117532730102539, -0.10557465255260468, -3.437333106994629, 0.20255571603775024]",tensor(0.8887)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[4.631104946136475, 4.64741325378418, -2.4696528911590576, -3.886138916015625, -0.6061618328094482, -1.3131108283996582, -4.8377790451049805]",tensor(0.5018)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[10.19896411895752, -1.0413440465927124, -0.9523611664772034, -3.6140832901000977, -4.494558811187744, -3.317387342453003, -1.5164122581481934]",tensor(1.0000)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-1.2156851291656494, -3.2625133991241455, -1.068646788597107, -1.0433896780014038, 3.060109853744507, -0.12484283745288849, -0.9931901693344116]",tensor(0.9033)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[2.438277244567871, -3.2925021648406982, -4.424520015716553, -3.9357528686523438, 5.496262550354004, 0.9028788805007935, -4.821756839752197]",tensor(0.9457)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[10.331467628479004, 0.34373292326927185, -0.965239942073822, -2.379734992980957, -4.35461950302124, -3.167802095413208, -4.579487323760986]",tensor(0.9999)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-5.271210670471191, -2.624094247817993, -3.291893720626831, 4.346081256866455, 0.12143571674823761, 2.326268196105957, -3.194197654724121]",tensor(0.8701)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,6,"[-1.9080833196640015, -7.506192207336426, -2.7918455600738525, -2.979508399963379, 3.454010248184204, -2.398818016052246, 5.093067169189453]",tensor(0.8359)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[-2.7724668979644775, -3.365226984024048, -3.133420467376709, -4.363261699676514, 5.933009624481201, 1.4713419675827026, -0.6220569610595703]",tensor(0.9868)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-4.566192150115967, -2.2765636444091797, -4.855778217315674, 1.6220768690109253, 4.676016807556152, -2.316925525665283, -0.07091445475816727]",tensor(0.9453)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-4.439607620239258, -1.7655388116836548, -0.19571325182914734, -4.420948505401611, -2.6535534858703613, 9.483412742614746, -2.6777682304382324]",tensor(0.9999)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,4,"[-0.5351228713989258, -3.045661211013794, -4.932092189788818, 3.1977829933166504, 4.1417765617370605, -0.20016199350357056, -5.129256725311279]",tensor(0.7080)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,5,"[-0.40901538729667664, -1.9448240995407104, -0.09693506360054016, -3.59599232673645, -3.326885223388672, 2.574755907058716, -0.31228137016296387]",tensor(0.8395)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[-0.5990422964096069, -4.914984703063965, -0.5358220338821411, -7.390359401702881, 5.479297637939453, -0.8259352445602417, 3.3936469554901123]",tensor(0.8843)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-3.163029909133911, -0.4640631377696991, -1.2361749410629272, 2.2214999198913574, -2.6028504371643066, -0.15341657400131226, 0.6244879961013794]",tensor(0.7103)
