id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[3.4394149780273438, 6.824549198150635, -4.6570024490356445, -8.999279975891113, -7.272211074829102, -0.7487013339996338, -6.836447715759277]",tensor(0.9667)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,0,"[5.079461097717285, -6.2549943923950195, -11.831796646118164, -6.900923728942871, 3.7513973712921143, 4.028405666351318, -10.172821044921875]",tensor(0.6194)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-4.041260242462158, -8.617530822753906, -4.278680324554443, -5.246565341949463, 4.176304817199707, 1.2571152448654175, -0.9131714105606079]",tensor(0.9428)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-0.6645160913467407, -7.073217868804932, -7.263917922973633, -2.6181845664978027, -0.3402920067310333, 7.782342910766602, -4.913585662841797]",tensor(0.9995)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-3.8589284420013428, -2.0811660289764404, -5.118622779846191, -3.2857723236083984, 4.471025466918945, 0.07338827848434448, -7.967878341674805]",tensor(0.9857)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-3.9535417556762695, -4.951625823974609, -2.7801930904388428, -4.194430351257324, 0.35698413848876953, 4.289835453033447, -5.585456848144531]",tensor(0.9794)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-0.4222540259361267, -5.981196403503418, -8.370078086853027, -5.907532691955566, 7.287525177001953, 3.352048397064209, -7.743831634521484]",tensor(0.9804)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[-1.6746565103530884, -8.597719192504883, 4.652092456817627, -6.601654052734375, -0.28794509172439575, -2.8256173133850098, 4.394455432891846]",tensor(0.5610)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[-0.022740138694643974, 5.151599407196045, -6.309016227722168, 0.463858962059021, -2.4070932865142822, -1.3038409948349, -9.04610824584961]",tensor(0.9833)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[6.281491756439209, 1.2744677066802979, -4.473263740539551, -2.0812344551086426, -5.788424968719482, -6.521310806274414, -1.3716498613357544]",tensor(0.9926)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-1.9949445724487305, -7.736828804016113, -5.449074745178223, -0.9371098875999451, 6.0454936027526855, -3.4512217044830322, -3.1820764541625977]",tensor(0.9986)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,5,"[3.0984976291656494, -6.993935585021973, -10.41518783569336, -1.6958304643630981, 1.3976330757141113, 4.887162685394287, -10.391444206237793]",tensor(0.8340)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[8.356969833374023, -4.524694919586182, -0.21641434729099274, -1.3995592594146729, -8.12340259552002, -5.4861650466918945, -3.192746639251709]",tensor(0.9997)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-2.8731236457824707, -7.991489887237549, -4.982586860656738, 4.383584022521973, 0.2013448178768158, -0.12134891748428345, -3.4425482749938965]",tensor(0.9732)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-4.844623565673828, -8.801431655883789, -0.3276897966861725, -2.0966761112213135, 4.1755876541137695, -3.889772415161133, -0.6348375082015991]",tensor(0.9789)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[1.7331385612487793, -2.15938138961792, -5.388355255126953, -6.1133222579956055, 3.248460054397583, 2.575435161590576, -6.056955337524414]",tensor(0.5765)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-3.9437856674194336, 0.4463801980018616, -6.6647138595581055, 0.5113867521286011, 3.016404390335083, -3.9879984855651855, -7.926104545593262]",tensor(0.8620)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-1.5311731100082397, -4.112855434417725, -4.735006332397461, -5.639479637145996, -5.358892917633057, 12.169414520263672, -7.913576126098633]",tensor(1.0000)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,5,"[-0.0794408768415451, -9.562471389770508, -11.706196784973145, 0.4915091395378113, 4.36698579788208, 4.934314727783203, -9.344843864440918]",tensor(0.6307)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,2,"[-2.0651583671569824, -3.6490700244903564, 7.123208045959473, -9.031187057495117, -5.725740432739258, 6.635065078735352, -4.198780536651611]",tensor(0.6196)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[2.6422104835510254, -6.400699138641357, -6.4244256019592285, -7.053412437438965, 5.609695911407471, -1.4053983688354492, -4.561915874481201]",tensor(0.9502)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-6.01676607131958, -5.65499210357666, -1.9334132671356201, 6.220693111419678, -3.862752676010132, -4.232689380645752, 1.5057557821273804]",tensor(0.9908)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,3,"[-7.318941116333008, -7.786203861236572, -9.888694763183594, 7.938671588897705, 5.9484639167785645, -0.703899085521698, -10.127096176147461]",tensor(0.8796)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-5.14836311340332, -6.634003639221191, -1.8061444759368896, -0.351684033870697, -3.8983876705169678, 8.28220272064209, -3.8292508125305176]",tensor(0.9998)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,5,"[-1.7522947788238525, -4.794140815734863, -0.894795298576355, 0.8920897245407104, -6.028659820556641, 2.6246447563171387, -3.4463930130004883]",tensor(0.8183)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-1.5940603017807007, -4.465129375457764, -5.953451633453369, -0.25511783361434937, 2.6963257789611816, -0.8671442866325378, -2.8274145126342773]",tensor(0.9097)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[0.5219102501869202, -5.077505588531494, -7.114190578460693, -4.646031856536865, 4.100948810577393, -3.309661388397217, -3.5946764945983887]",tensor(0.9716)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[0.19362659752368927, -7.953413963317871, -6.433666706085205, -2.8231682777404785, 5.9665398597717285, -2.950871706008911, -2.869143486022949]",tensor(0.9965)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-7.087710857391357, -6.094944000244141, -6.164301872253418, 8.777552604675293, 1.1363555192947388, -5.654245853424072, -2.3572139739990234]",tensor(0.9995)
