id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[2.1414668560028076, 9.75759220123291, -5.310181617736816, -4.699207782745361, -7.227389335632324, -0.6060446500778198, -4.773602485656738]",tensor(0.9995)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[1.5262726545333862, -7.499755859375, -9.473484992980957, -2.8869729042053223, 5.302576065063477, 1.3621397018432617, -6.05342960357666]",tensor(0.9591)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[0.7542082667350769, -3.4924299716949463, -8.146845817565918, 0.18298450112342834, 3.1801774501800537, 1.2779499292373657, -9.239290237426758]",tensor(0.7759)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[1.285248875617981, -9.621809005737305, -10.072678565979004, -2.7950055599212646, 0.13410000503063202, 8.703631401062012, -6.527228355407715]",tensor(0.9992)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-4.813911437988281, -7.924844264984131, -0.7415587306022644, -5.810469627380371, 5.373930931091309, -4.87750244140625, 1.0431588888168335]",tensor(0.9848)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-2.125070571899414, -5.516473770141602, -1.8768647909164429, -3.880014419555664, 0.6429781317710876, 4.052962303161621, -7.629365921020508]",tensor(0.9632)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[2.16342830657959, -5.043331146240234, -6.214099407196045, -7.460383415222168, 5.2432074546813965, 2.5982041358947754, -5.735032558441162]",tensor(0.8952)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-1.9923657178878784, -6.284704685211182, 4.074631214141846, -3.637542963027954, -5.1015543937683105, -4.979508399963379, 5.8388752937316895]",tensor(0.8534)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[-0.010713253170251846, 7.61445426940918, -6.368412017822266, -2.5880379676818848, -1.8061003684997559, 0.384369820356369, -7.365324974060059]",tensor(0.9987)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[4.737654685974121, 0.37340283393859863, -0.8833855986595154, -5.369421005249023, -5.526253700256348, -1.6570141315460205, -1.485543131828308]",tensor(0.9803)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-3.7795522212982178, -8.079767227172852, -7.063546657562256, 3.359633445739746, 4.798396110534668, -0.9942556619644165, -7.858081340789795]",tensor(0.8061)
