id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[6.449497699737549, 3.6247057914733887, 0.30125245451927185, -5.230414390563965, -3.452728509902954, -0.7193822264671326, -1.9814881086349487]",tensor(0.9412)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,5,"[3.256682872772217, -2.154141902923584, -3.7635977268218994, -4.971400737762451, 2.3888049125671387, 4.507591724395752, -3.1115317344665527]",tensor(0.7100)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,5,"[-3.42390775680542, -2.33756685256958, -3.113020658493042, -0.37508219480514526, 2.337703227996826, 4.336402416229248, -4.517072677612305]",tensor(0.8719)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,4,"[-1.0805386304855347, -4.196676254272461, -5.685791015625, -2.5901389122009277, 5.644344329833984, 4.391487121582031, -4.524590015411377]",tensor(0.7768)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,6,"[-3.860370397567749, -4.4613471031188965, -3.2017710208892822, 1.0202229022979736, 3.316746711730957, -4.6507158279418945, 4.058691501617432]",tensor(0.6555)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,4,"[-3.1428823471069336, -1.625294804573059, -0.710361123085022, 1.290429949760437, 1.9618638753890991, 1.3576573133468628, -3.6687111854553223]",tensor(0.4621)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-2.3624773025512695, -4.758708953857422, -5.050378322601318, -4.113244533538818, 10.531058311462402, 2.162916660308838, -2.084538459777832]",tensor(0.9998)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[1.1484075784683228, -5.411042213439941, 4.681604862213135, -6.762400150299072, -4.982126235961914, 0.056465841829776764, 3.3182764053344727]",tensor(0.7722)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[0.9610428214073181, 4.26470947265625, -3.521630048751831, 0.2973518967628479, -0.13320523500442505, -0.5724709630012512, -5.485108375549316]",tensor(0.9290)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[4.017148494720459, 0.356132835149765, -1.0823293924331665, -0.9815189242362976, -3.2372615337371826, -1.176659345626831, -1.2291297912597656]",tensor(0.9523)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-1.6282806396484375, -4.254905700683594, -4.984168529510498, 1.2200888395309448, 5.792751312255859, 1.468872308731079, -5.051018238067627]",tensor(0.9763)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,5,"[4.6283135414123535, 1.1384977102279663, -3.6197259426116943, -2.8143832683563232, -1.422519564628601, 4.969109535217285, -6.067216873168945]",tensor(0.5763)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[6.53706169128418, 0.8032039999961853, -0.3507777154445648, -1.1397672891616821, -3.4682207107543945, -4.6390604972839355, -2.5996148586273193]",tensor(0.9951)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-2.9849154949188232, -2.3854751586914062, -2.423034429550171, 4.619861125946045, 0.5594965219497681, -0.4169897139072418, -2.2277939319610596]",tensor(0.9736)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-1.7431696653366089, -5.680777549743652, -4.704758167266846, -3.4852559566497803, 8.035680770874023, 0.7733457088470459, 0.6538884043693542]",tensor(0.9986)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[-0.05899665504693985, -2.512477397918701, -3.047683000564575, -3.0448765754699707, 4.836317539215088, 2.884329080581665, -2.9040074348449707]",tensor(0.8686)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[0.7823284864425659, -0.4911431074142456, -3.3803560733795166, -0.8002841472625732, 3.2680819034576416, -1.9089369773864746, -1.1361397504806519]",tensor(0.8750)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-1.3249989748001099, -2.929452657699585, -2.015483856201172, -1.9271118640899658, -3.4387006759643555, 10.646783828735352, -5.732434272766113]",tensor(1.0000)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,4,"[-1.5021487474441528, -5.044641017913818, -4.480374813079834, 2.5291216373443604, 3.1243762969970703, -0.8610724210739136, -1.1937673091888428]",tensor(0.6274)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,5,"[-2.594712018966675, -4.056025505065918, -0.9069904685020447, -1.6851035356521606, -2.0097479820251465, 4.035346984863281, 0.9947322010993958]",tensor(0.9414)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[-1.69122314453125, -4.446205139160156, -3.3774404525756836, -2.002688407897949, 6.075256824493408, 2.048682451248169, -1.6495229005813599]",tensor(0.9812)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-2.0453124046325684, -1.189119815826416, -1.7654212713241577, 3.9170355796813965, -1.5538238286972046, -0.6722618341445923, -0.6838081479072571]",tensor(0.9648)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,4,"[-2.046428680419922, -2.9876646995544434, -4.6082987785339355, 3.1752350330352783, 5.658830642700195, -1.0664925575256348, -4.203956604003906]",tensor(0.9214)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,3,"[-1.9505469799041748, -1.911226511001587, -2.0640852451324463, 3.9400994777679443, -3.1929218769073486, 0.9460124373435974, -0.786096453666687]",tensor(0.9365)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,3,"[-2.153503894805908, -2.13029146194458, -2.49287486076355, 4.383170127868652, -2.240725040435791, 2.2654247283935547, -3.1012191772460938]",tensor(0.8880)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-0.6520214080810547, -2.4032444953918457, -4.179792404174805, 0.5379056334495544, 4.607247829437256, -1.8997714519500732, -2.332606792449951]",tensor(0.9748)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,0,"[4.256717681884766, -2.973057746887207, -3.6616289615631104, -4.041463851928711, 3.110568046569824, 2.772141695022583, -3.664052963256836]",tensor(0.6468)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-0.22276945412158966, -3.157571792602539, -2.9689581394195557, -3.0255625247955322, 6.631208419799805, -0.436271995306015, -1.2858577966690063]",tensor(0.9975)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-2.19232177734375, -1.8506990671157837, -3.254209280014038, 6.555083751678467, 0.08861110359430313, -2.549119472503662, -2.0473074913024902]",tensor(0.9977)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,0,"[2.3826961517333984, -1.7909302711486816, -1.8990199565887451, -2.0103683471679688, 2.0744681358337402, -4.630712509155273, 2.1490941047668457]",tensor(0.3893)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-1.6618331670761108, -2.6726927757263184, -4.375669956207275, -0.12483854591846466, 4.876413345336914, 0.0900658369064331, -0.8980849385261536]",tensor(0.9802)
neutral_3d9f9c418a11c8a91b213f5496d97533,00-02,Female,East Asian,neutral,4,4,"[-4.238790988922119, -5.836116790771484, 1.135480523109436, -2.820103168487549, 3.2676541805267334, -0.6826556921005249, 1.7006151676177979]",tensor(0.7411)
sad_652893c8033269a4b24b6b364cdabb83,03-09,Female,White,sad,5,5,"[-2.2468886375427246, -1.4292759895324707, -0.49559029936790466, -3.5683529376983643, -2.896301746368408, 8.775680541992188, -3.770521640777588]",tensor(0.9998)
