id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[12.202866554260254, 3.665891408920288, -2.3424460887908936, -7.0102105140686035, -5.53082275390625, -1.5937323570251465, -3.74261474609375]",tensor(0.9998)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[-2.094147205352783, -4.550766944885254, -5.575442790985107, -0.9077779054641724, 6.374672889709473, 3.7354705333709717, -1.9700841903686523]",tensor(0.9323)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[0.6031349301338196, -2.6423051357269287, -7.720095157623291, -1.562123417854309, 6.8190155029296875, 2.6105148792266846, -5.521127700805664]",tensor(0.9831)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-4.854045867919922, -2.5395045280456543, -1.3166327476501465, 1.1689088344573975, 0.09809480607509613, 7.6522064208984375, -5.337469100952148]",tensor(0.9978)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-0.4479113221168518, -2.3008856773376465, -4.387392520904541, -0.08084564656019211, 4.608354091644287, -3.068511724472046, 1.7209333181381226]",tensor(0.9321)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,4,"[-2.808352470397949, -3.214022397994995, -2.7162444591522217, -2.3357715606689453, 4.15498161315918, 3.906879186630249, -3.011190176010132]",tensor(0.5602)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[1.6988770961761475, -4.546842098236084, -4.022500514984131, -4.606331825256348, 7.560254096984863, 2.0858139991760254, -2.7587616443634033]",tensor(0.9930)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[0.24220587313175201, -4.258701801300049, 1.0905635356903076, -2.681443691253662, -0.9246571063995361, -2.875408172607422, 4.632599830627441]",tensor(0.9555)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[-0.8132382035255432, 5.056868553161621, -4.3765130043029785, 1.0353538990020752, 2.490252733230591, -3.4150242805480957, -4.497574329376221]",tensor(0.9108)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[7.542823791503906, 0.09712451696395874, -2.3305792808532715, -2.2144615650177, -4.555802345275879, -5.903412342071533, 1.1072176694869995]",tensor(0.9977)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,3,"[-3.2303314208984375, -4.813335418701172, -3.9663350582122803, 6.01283597946167, 2.882960319519043, -1.50885009765625, -3.2434418201446533]",tensor(0.9574)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-2.219820022583008, -2.1109158992767334, -4.582438945770264, 0.375836044549942, 4.2982563972473145, 2.1617555618286133, -2.7694427967071533]",tensor(0.8757)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[8.440760612487793, 2.2624900341033936, -1.9988222122192383, -1.3665646314620972, -6.49806022644043, -3.6213316917419434, -2.9667370319366455]",tensor(0.9978)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-3.1083340644836426, -2.3447368144989014, -1.9217156171798706, 4.386185646057129, -1.2524402141571045, 0.85345059633255, -1.558505654335022]",tensor(0.9625)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-1.5901055335998535, -3.2470993995666504, -3.0793473720550537, 0.41724687814712524, 2.374734878540039, -0.3659466505050659, 0.9890838861465454]",tensor(0.6744)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[0.2950443625450134, -2.549152135848999, -2.770503282546997, -3.1078810691833496, 3.9548847675323486, 2.0880165100097656, -0.8326965570449829]",tensor(0.8388)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[1.8459666967391968, -1.4509716033935547, -3.313166379928589, -1.6916919946670532, 3.3275153636932373, -2.7851030826568604, -0.22363674640655518]",tensor(0.7846)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-3.054730176925659, 0.23466770350933075, 0.03555591404438019, -1.0833431482315063, -3.9137563705444336, 9.594972610473633, -5.9394636154174805]",tensor(0.9998)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,4,"[-2.0168039798736572, -4.2236480712890625, -4.909900188446045, 0.8454631567001343, 3.9046356678009033, 3.890944004058838, -3.8080577850341797]",tensor(0.4909)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,6,"[-1.3960299491882324, -3.9358420372009277, 2.9740803241729736, -5.125344753265381, -4.465960502624512, 1.2279505729675293, 4.531116485595703]",tensor(0.7996)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[-1.191517949104309, -3.3517792224884033, -1.8354220390319824, -3.9123616218566895, 5.572139739990234, -0.2264438420534134, 0.6871338486671448]",tensor(0.9876)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-3.388284683227539, -2.4714748859405518, -1.199450969696045, 5.662241458892822, -3.810453414916992, -1.990807294845581, 1.1489540338516235]",tensor(0.9872)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,3,"[-4.293256759643555, -4.527646064758301, -5.125688076019287, 7.058812618255615, 4.625154495239258, -3.1535003185272217, -2.5975728034973145]",tensor(0.9193)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-2.927290916442871, -2.401817560195923, -0.7229878306388855, 0.16816885769367218, -1.659191608428955, 6.2866034507751465, -3.313478469848633]",tensor(0.9962)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,5,"[-3.0040738582611084, -1.824817180633545, -0.43279287219047546, 2.5713579654693604, -1.9506969451904297, 3.0524888038635254, -3.1531922817230225]",tensor(0.5997)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-2.655820369720459, -5.649027347564697, -3.388577938079834, -3.4594125747680664, 6.469969749450684, -0.2314515858888626, 1.681137204170227]",tensor(0.9903)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[2.2405920028686523, -4.275244235992432, -3.460514783859253, -2.1202023029327393, 4.395977973937988, -0.4716409146785736, -1.1387935876846313]",tensor(0.8853)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-2.0498549938201904, -5.117055892944336, -6.111797332763672, 0.0725257471203804, 8.446566581726074, 1.2561039924621582, -3.69370174407959]",tensor(0.9990)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-2.1200509071350098, -2.1512374877929688, -2.1868927478790283, 5.711580276489258, -1.5402824878692627, -2.1911070346832275, -1.6475375890731812]",tensor(0.9971)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,2,"[0.1807260364294052, -1.3003621101379395, 1.8507615327835083, -2.558151960372925, -0.25487637519836426, -2.6063032150268555, 1.3604285717010498]",tensor(0.5028)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-1.6051857471466064, -4.321796417236328, -4.647641181945801, -0.5824706554412842, 9.010202407836914, -1.0528011322021484, -2.0162508487701416]",tensor(0.9998)
neutral_3d9f9c418a11c8a91b213f5496d97533,00-02,Female,East Asian,neutral,4,4,"[0.518726646900177, -6.061272621154785, -1.5820097923278809, -1.8462268114089966, 4.09248161315918, -3.2116734981536865, 2.716215133666992]",tensor(0.7768)
sad_652893c8033269a4b24b6b364cdabb83,03-09,Female,White,sad,5,5,"[-3.758868455886841, -1.150351881980896, -0.4723803699016571, -0.1043030321598053, -1.3105335235595703, 7.5243306159973145, -4.665553092956543]",tensor(0.9988)
angry_9b1fd1d4116b851364760884d7054205,20-29,Male,White,angry,0,6,"[0.8140368461608887, -1.7686773538589478, 0.4525611400604248, -1.040533185005188, -3.2311458587646484, -2.9330673217773438, 2.1307506561279297]",tensor(0.6545)
