id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[4.023449897766113, 5.016726493835449, -1.9403717517852783, -7.009766101837158, -9.425397872924805, 1.4734042882919312, -4.793937683105469]",tensor(0.7141)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,5,"[1.9633464813232422, -5.274591445922852, -8.195196151733398, -5.765055179595947, 2.3324759006500244, 4.317913055419922, -7.886651039123535]",tensor(0.8114)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,5,"[-5.313490390777588, -6.8595051765441895, -3.0130319595336914, -3.5442399978637695, 2.5196824073791504, 4.4705400466918945, -3.2750940322875977]",tensor(0.8745)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[0.06232722848653793, -5.308957099914551, -7.537243843078613, -4.19472599029541, -2.5892226696014404, 7.814419269561768, -5.176546573638916]",tensor(0.9995)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-4.463479042053223, -0.9943800568580627, -0.2699752151966095, -5.983401298522949, 0.80016028881073, -0.9714301228523254, -1.6195400953292847]",tensor(0.5635)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-2.7847602367401123, -4.607363224029541, -1.7409842014312744, -3.1851515769958496, 0.45505499839782715, 3.4887242317199707, -4.4927496910095215]",tensor(0.9458)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-5.549418926239014, -10.53398609161377, -10.846240043640137, -4.798977375030518, 9.674825668334961, 4.1678547859191895, -7.065041542053223]",tensor(0.9960)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[1.2327078580856323, -7.924574851989746, 6.459244728088379, -4.1224684715271, -5.812750816345215, -3.99410080909729, 2.154259204864502]",tensor(0.9814)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[2.4040470123291016, 6.314111232757568, -2.787848949432373, -2.9335556030273438, -4.247283458709717, -0.4298827052116394, -8.556398391723633]",tensor(0.9790)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[10.247766494750977, -2.168229103088379, -2.4718031883239746, -1.6839311122894287, -8.768580436706543, -7.00532341003418, -2.242095708847046]",tensor(1.0000)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-3.2446446418762207, -9.227999687194824, -6.421014785766602, 1.6079277992248535, 5.651398658752441, -0.2453099638223648, -4.987725257873535]",tensor(0.9800)
