id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[3.7943742275238037, 3.585986852645874, -4.852391719818115, -6.213013648986816, -7.331244468688965, 0.3820491433143616, -3.614234685897827]",tensor(0.5418)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[-0.5602425336837769, -7.548829555511475, -7.699655055999756, -9.021857261657715, 5.417307376861572, 4.2656660079956055, -6.271768093109131]",tensor(0.7583)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-1.8359673023223877, -2.646705150604248, -5.5973944664001465, -4.085867404937744, 1.312329888343811, 0.9062586426734924, -5.589972972869873]",tensor(0.5764)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-4.698972225189209, -10.491355895996094, -10.506964683532715, -2.1702237129211426, 5.1164140701293945, 9.411666870117188, -8.9409761428833]",tensor(0.9865)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-2.618312120437622, -3.9013991355895996, -6.2309794425964355, -2.740678071975708, 4.4292192459106445, -1.6192626953125, -4.3416829109191895]",tensor(0.9956)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-1.8086344003677368, -7.694974422454834, -1.1327316761016846, -7.678995609283447, 0.7324473857879639, 3.665731191635132, -4.102308750152588]",tensor(0.9380)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[1.5077216625213623, -8.103055000305176, -8.689187049865723, -8.902458190917969, 7.151067733764648, 4.398013114929199, -6.532576084136963]",tensor(0.9370)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-4.565726280212402, -11.69207763671875, 7.034788608551025, -6.547580242156982, -2.4801735877990723, -7.685497283935547, 7.550879955291748]",tensor(0.6262)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[1.6010817289352417, 8.24112606048584, -4.778543949127197, -3.8304855823516846, -3.9949684143066406, -1.14053475856781, -7.564009666442871]",tensor(0.9986)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[5.672642707824707, 1.82682204246521, -7.001366138458252, -3.2852280139923096, -5.208985805511475, -10.24138069152832, -0.06834738701581955]",tensor(0.9759)
