id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[2.6248703002929688, 6.3873372077941895, -3.3694446086883545, -6.934353828430176, -6.923531532287598, 1.1058770418167114, -3.2390940189361572]",tensor(0.9723)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,5,"[2.8800048828125, -5.11418342590332, -7.7500152587890625, -7.496633052825928, 3.2452614307403564, 4.65775728225708, -7.708343029022217]",tensor(0.7079)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-2.1865406036376953, -5.566018581390381, -2.6283490657806396, -3.722702741622925, 3.050536632537842, 0.2676212191581726, -4.009024620056152]",tensor(0.9322)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-3.8332467079162598, -11.307559967041016, -11.778626441955566, -4.12185525894165, 6.508356094360352, 8.553106307983398, -6.453852653503418]",tensor(0.8854)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-7.244006156921387, -5.0386962890625, -3.196298599243164, -4.664306163787842, 4.44183874130249, -0.6827541589736938, -0.46470320224761963]",tensor(0.9862)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-2.1322238445281982, -7.597252368927002, -4.1960225105285645, -5.094773292541504, 1.1981834173202515, 2.841134548187256, -1.6057075262069702]",tensor(0.8242)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-0.33729287981987, -8.66336727142334, -11.424172401428223, -6.193442344665527, 10.331610679626465, 2.721662998199463, -11.876676559448242]",tensor(0.9995)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-0.5393914580345154, -6.827601432800293, 3.815169095993042, -2.000162363052368, -3.175070285797119, -5.272769927978516, 4.012202739715576]",tensor(0.5450)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[0.8828145861625671, 7.031390190124512, -3.7614428997039795, -3.466529369354248, -2.40287184715271, -0.14265434443950653, -6.380064487457275]",tensor(0.9970)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[6.31859016418457, -0.2613182067871094, -2.064830780029297, -0.6067768335342407, -6.899325370788574, -7.219643592834473, -0.7189567685127258]",tensor(0.9965)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-2.663652181625366, -6.963311672210693, -5.7303853034973145, 3.344205379486084, 3.7905776500701904, 0.36356350779533386, -5.718303680419922]",tensor(0.5973)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-2.6855039596557617, -6.968048095703125, -7.35684061050415, -1.1906639337539673, 4.986546516418457, 3.0186381340026855, -8.085018157958984]",tensor(0.8754)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[3.315969467163086, -2.7156474590301514, -0.3647558391094208, 3.01900053024292, -5.739903926849365, -4.6187744140625, -2.898646116256714]",tensor(0.5640)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,4,"[-3.113433361053467, -7.192520618438721, -5.421506404876709, -0.5354581475257874, 3.041945695877075, 0.5918176174163818, -3.336153745651245]",tensor(0.8942)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-5.666670799255371, -10.333935737609863, -4.4646453857421875, -4.9653425216674805, 6.797031879425049, 0.2035336047410965, -1.4507521390914917]",tensor(0.9983)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[2.0597105026245117, -3.347975492477417, -2.3156087398529053, -9.135106086730957, 2.8298375606536865, 1.072358250617981, -2.099940061569214]",tensor(0.6059)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-4.561527729034424, -3.956237554550171, -4.941331386566162, 2.9257595539093018, 3.841660976409912, -5.318808078765869, -1.2243236303329468]",tensor(0.7106)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-2.420485496520996, -2.752391815185547, -1.8769869804382324, -0.43163689970970154, -7.510317325592041, 10.566605567932129, -7.195969104766846]",tensor(1.0000)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,3,"[-3.5362744331359863, -8.607617378234863, -8.231355667114258, 3.244218111038208, 2.893068313598633, 2.590970277786255, -8.17203426361084]",tensor(0.4494)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,2,"[-1.8575934171676636, -6.822221755981445, 6.168594837188721, -8.384795188903809, -2.4388749599456787, 3.2839853763580322, -2.6792047023773193]",tensor(0.9465)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[1.8737576007843018, -8.908354759216309, -7.052769184112549, -10.963449478149414, 4.608664512634277, 2.1760051250457764, -0.549518883228302]",tensor(0.8632)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-3.725137948989868, -4.317084789276123, -1.1337394714355469, 4.322803020477295, -5.0692877769470215, -2.1217517852783203, 0.5587382912635803]",tensor(0.9712)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,4,"[-5.592076778411865, -5.780709743499756, -5.603121757507324, 3.8562638759613037, 4.842878818511963, -2.551391363143921, -2.7999320030212402]",tensor(0.7278)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-5.792750835418701, -4.717587947845459, -4.436349868774414, 1.5271027088165283, -0.5596345067024231, 5.329982280731201, -4.072352409362793]",tensor(0.9754)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,5,"[-2.547523021697998, -3.286673069000244, -3.2071380615234375, 1.5976051092147827, -2.077543020248413, 4.025704383850098, -5.2953901290893555]",tensor(0.9146)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-0.014557067304849625, -5.708430767059326, -4.480587482452393, -2.4985430240631104, 3.6175668239593506, -2.6855454444885254, -2.970482587814331]",tensor(0.9687)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[1.3371095657348633, -6.937183856964111, -7.299661159515381, 0.5705504417419434, 4.456929683685303, -1.6014364957809448, -5.931744575500488]",tensor(0.9371)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[1.1405988931655884, -7.67152214050293, -7.611019134521484, -4.419323444366455, 6.450194358825684, 2.2759861946105957, -6.68408727645874]",tensor(0.9801)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-2.8648130893707275, -4.806874752044678, -4.52009916305542, 5.977485179901123, -0.41683730483055115, -4.533847808837891, -0.7208721041679382]",tensor(0.9969)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,0,"[1.573926568031311, 1.183243751525879, 1.2061591148376465, -7.526525020599365, -2.934720754623413, -2.3042049407958984, -3.0970771312713623]",tensor(0.4149)
