id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[8.317004203796387, 5.1727519035339355, 1.7820591926574707, -8.399612426757812, -5.908776760101318, -0.6033153533935547, -4.990136623382568]",tensor(0.9572)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,0,"[3.0780434608459473, -1.2664939165115356, -2.4250364303588867, -5.434857368469238, 1.7599109411239624, 2.414200782775879, -1.6373149156570435]",tensor(0.5529)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[1.820465326309204, -6.0131707191467285, -5.416817665100098, -4.364817142486572, 8.687304496765137, 3.615778684616089, -6.389631748199463]",tensor(0.9927)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-1.9696414470672607, -2.4977688789367676, -3.5449438095092773, -1.9089170694351196, 1.1460771560668945, 8.24433422088623, -4.921176433563232]",tensor(0.9991)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-3.602992296218872, -4.580444812774658, -3.843449592590332, 1.7345831394195557, 5.366024494171143, -2.3978781700134277, 2.5224711894989014]",tensor(0.9213)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-3.458125591278076, -2.1747162342071533, -0.9815424084663391, -1.0606745481491089, 0.5699292421340942, 5.196581840515137, -2.5007102489471436]",tensor(0.9852)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-0.28571370244026184, -2.7054097652435303, -3.4243483543395996, -2.903005599975586, 6.585189342498779, 1.1739516258239746, -2.3436238765716553]",tensor(0.9942)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-1.506728172302246, -8.788548469543457, 5.721315383911133, -4.957718849182129, -0.5653591156005859, -3.577414035797119, 6.917803764343262]",tensor(0.7674)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,4,"[0.7260390520095825, -0.7004566192626953, -4.393899440765381, -0.1332750767469406, 3.3866329193115234, 1.4549764394760132, -5.476815700531006]",tensor(0.7925)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[5.562564373016357, 0.434950590133667, -0.3160843849182129, -2.314953327178955, -3.2899839878082275, -4.111913204193115, -0.5544466376304626]",tensor(0.9886)
