id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[4.256739616394043, 5.865311622619629, -2.398179292678833, -6.540349006652832, -7.218191146850586, -1.0569133758544922, -4.702799320220947]",tensor(0.8323)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,0,"[3.676856756210327, -5.7416672706604, -8.10074520111084, -5.8606181144714355, 2.5112297534942627, 3.633932590484619, -6.01422119140625]",tensor(0.4405)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-1.2185542583465576, -9.110222816467285, -6.866731643676758, -4.443543434143066, 3.414423704147339, 0.27428576350212097, -1.6529203653335571]",tensor(0.9436)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-4.701803684234619, -4.983632564544678, -7.6159563064575195, -1.3542369604110718, 2.707749605178833, 6.460829734802246, -6.956275463104248]",tensor(0.9767)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,2,"[-4.090706825256348, -2.0657598972320557, 1.0186021327972412, -3.235200881958008, 0.969852864742279, -2.6093592643737793, -2.4555704593658447]",tensor(0.4817)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-1.6880794763565063, -3.599003791809082, -3.8159680366516113, -3.9138829708099365, 2.331430673599243, 2.5715572834014893, -5.396482944488525]",tensor(0.5536)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-1.5721278190612793, -11.738137245178223, -11.006802558898926, -7.170346736907959, 10.717184066772461, 3.3778584003448486, -8.369075775146484]",tensor(0.9993)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-0.6315159201622009, -9.456628799438477, 4.905387878417969, -4.800783157348633, -3.6809942722320557, -7.835450649261475, 7.070215702056885]",tensor(0.8967)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[0.8211306929588318, 6.433071136474609, -5.992181301116943, -1.9236664772033691, -1.6218994855880737, -3.4482100009918213, -5.9328837394714355]",tensor(0.9958)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[3.8306984901428223, 0.3654838800430298, -2.432548761367798, -1.06979501247406, -5.341034412384033, -5.983520030975342, -0.6476259231567383]",tensor(0.9505)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-2.174551010131836, -6.419785976409912, -7.0904927253723145, 3.691293239593506, 4.843741416931152, -2.2635014057159424, -5.6788482666015625]",tensor(0.7589)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,5,"[-0.8705408573150635, -6.002157688140869, -5.885895729064941, -2.7646989822387695, 3.4863171577453613, 4.125199317932129, -6.9202189445495605]",tensor(0.6511)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[6.194592475891113, -5.649043560028076, -0.570419430732727, 1.2497996091842651, -6.708764553070068, -3.529985189437866, -2.3353207111358643]",tensor(0.9915)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-7.391753196716309, -8.035602569580078, -4.580562591552734, 5.020092964172363, -0.5227116346359253, -0.3139372766017914, -5.962611675262451]",tensor(0.9912)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-1.352757215499878, -9.378602981567383, -2.9750165939331055, -6.589684009552002, 4.478074550628662, -2.4709973335266113, 1.7356137037277222]",tensor(0.9355)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,5,"[-0.13242414593696594, -3.816093921661377, -4.312833786010742, -4.444355487823486, 2.7308921813964844, 2.9845504760742188, -3.467294692993164]",tensor(0.5482)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-1.5152775049209595, -4.693605422973633, -6.334312915802002, -2.0139708518981934, 4.722046852111816, -3.0527143478393555, -3.9748854637145996]",tensor(0.9962)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-2.6490259170532227, -6.0166544914245605, -1.5159181356430054, -2.4869489669799805, -7.918248176574707, 13.478548049926758, -10.26253604888916]",tensor(1.0000)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,5,"[-3.9793572425842285, -7.261402606964111, -6.927042484283447, 1.7026243209838867, 2.9952480792999268, 3.7450954914093018, -6.517637252807617]",tensor(0.6240)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,5,"[-4.663434028625488, -2.962291717529297, 4.889851093292236, -9.884323120117188, -4.864304065704346, 5.224921703338623, -2.2476601600646973]",tensor(0.5827)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[-4.230880260467529, -18.228878021240234, -1.6892402172088623, -13.289344787597656, 8.480958938598633, -1.7918049097061157, 2.1979260444641113]",tensor(0.9981)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-3.737837314605713, -5.288132190704346, 1.0770949125289917, 3.3969221115112305, -5.588212966918945, -4.755613803863525, 1.3160866498947144]",tensor(0.8167)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,3,"[-5.5859527587890625, -4.665525436401367, -7.368758201599121, 5.1219072341918945, 3.263927698135376, -2.472998857498169, -3.242678165435791]",tensor(0.8644)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-4.712127208709717, -8.589303970336914, -2.5187149047851562, 0.06200585886836052, -2.5976064205169678, 2.7780234813690186, -3.545806407928467]",tensor(0.9275)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,3,"[-2.9014644622802734, -4.290478706359863, -3.991985559463501, 5.397171497344971, -3.4021689891815186, -1.7084225416183472, -4.746585369110107]",tensor(0.9986)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-3.691467761993408, -5.876865386962891, -3.733030080795288, 0.1273290365934372, 2.3872857093811035, -4.126020431518555, 1.9415127038955688]",tensor(0.5711)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[1.2929201126098633, -4.002355098724365, -6.973605155944824, -0.12305865436792374, 4.197868824005127, -2.27504825592041, -6.421115398406982]",tensor(0.9347)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-2.6004512310028076, -9.24764347076416, -3.9200656414031982, -2.0388495922088623, 5.688823699951172, -5.142812252044678, 1.169693112373352]",tensor(0.9885)
