id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[4.976252555847168, 7.185649871826172, -0.9354926347732544, -6.494243621826172, -5.207486629486084, 0.9744513630867004, -4.948719024658203]",tensor(0.8992)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,5,"[-0.46186453104019165, -4.338685512542725, -2.5832436084747314, -6.0146894454956055, 4.280310153961182, 5.917172431945801, -1.946358561515808]",tensor(0.8355)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,5,"[-1.1443086862564087, -1.6143354177474976, -3.7311298847198486, 1.7934681177139282, 1.2560654878616333, 2.8930845260620117, -3.8670740127563477]",tensor(0.6416)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-1.4856373071670532, -0.6420817971229553, -3.0858640670776367, -0.008160524070262909, -1.1233623027801514, 6.495145797729492, -3.758483409881592]",tensor(0.9968)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,6,"[-1.189679503440857, -1.7515780925750732, -1.3703172206878662, -2.0661587715148926, 2.8639678955078125, -1.7432585954666138, 3.501476526260376]",tensor(0.6411)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-2.685123920440674, -0.09111195802688599, -2.9224190711975098, -2.390672206878662, 2.918990135192871, 4.390155792236328, -4.422574996948242]",tensor(0.8040)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[0.9130778312683105, -2.9134681224823, -3.8230373859405518, -5.76566743850708, 8.089700698852539, -1.0017024278640747, -0.06005581468343735]",tensor(0.9988)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[-2.076417922973633, -4.9141459465026855, 5.337718963623047, -0.5293641090393066, -3.426745891571045, -1.6066902875900269, 3.389366388320923]",tensor(0.8718)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[-0.4887145757675171, 5.209936618804932, -4.104736804962158, -1.0787895917892456, 0.2572224736213684, -0.020050805062055588, -2.6545333862304688]",tensor(0.9822)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[5.442337512969971, 0.06456851959228516, 0.0319393165409565, -3.0433266162872314, -7.211525917053223, -6.60399055480957, 3.756744384765625]",tensor(0.8371)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,3,"[-3.588113784790039, -3.5606634616851807, -4.322230815887451, 7.228235721588135, 2.369339942932129, 0.029361557215452194, -3.8782079219818115]",tensor(0.9915)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-0.9162763357162476, -3.9424052238464355, -3.897280216217041, 0.7305458188056946, 3.6931352615356445, 3.3946754932403564, -4.443422794342041]",tensor(0.5541)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,3,"[-0.19590994715690613, -1.0763356685638428, -1.5509716272354126, 7.4495978355407715, -4.801322937011719, -2.1182644367218018, -2.138594150543213]",tensor(0.9991)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,5,"[-3.513749599456787, -2.9981484413146973, -2.0008606910705566, -1.4341918230056763, 0.4955683946609497, 7.984501838684082, -3.3427751064300537]",tensor(0.9993)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-3.662783145904541, -5.2470011711120605, -2.924424648284912, -0.892709493637085, 5.750080585479736, -0.15430670976638794, 1.8874529600143433]",tensor(0.9753)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[1.0295292139053345, -2.7579762935638428, -5.320528984069824, -4.835768699645996, 6.529989242553711, 3.1206886768341064, -2.640345335006714]",tensor(0.9640)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[0.6215389966964722, 0.13924556970596313, -2.877880573272705, -5.391324043273926, 4.393088340759277, -2.067821502685547, 2.1586802005767822]",tensor(0.8721)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-3.3589296340942383, -1.9663572311401367, 0.4890232980251312, -3.444307327270508, -1.7232223749160767, 9.557518005371094, -3.747891902923584]",tensor(0.9999)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,4,"[-0.3233926594257355, -4.669590473175049, -4.712584495544434, 0.4603050947189331, 5.155277252197266, 3.195765733718872, -6.439547061920166]",tensor(0.8663)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,2,"[-2.632746696472168, -2.458083152770996, 5.356107234954834, -2.729405641555786, -5.096673965454102, 0.603324294090271, 3.1128344535827637]",tensor(0.8962)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[-0.08862585574388504, -2.720125436782837, -2.4461493492126465, -4.1752519607543945, 5.580315589904785, -1.0270408391952515, 0.8826799988746643]",tensor(0.9857)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-2.439563751220703, -1.6985357999801636, -1.3585972785949707, 6.304091453552246, -1.9161481857299805, -1.5916249752044678, 0.19045117497444153]",tensor(0.9962)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,3,"[-3.591330051422119, -3.7941081523895264, -5.249405384063721, 9.0366849899292, 2.2907488346099854, -1.6375997066497803, -3.8157553672790527]",tensor(0.9988)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-2.747518539428711, -2.0851664543151855, -1.292008876800537, 2.2729129791259766, -2.095261812210083, 5.841340065002441, -5.154364585876465]",tensor(0.9709)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,5,"[0.035908132791519165, -1.4766713380813599, 1.6516196727752686, 0.14266559481620789, -4.535144329071045, 3.5238699913024902, -3.446931838989258]",tensor(0.8154)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-2.2261781692504883, -3.6939985752105713, -4.631119251251221, 2.432427406311035, 5.244203567504883, -0.9345663189888, -1.4067028760910034]",tensor(0.9397)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[3.37422776222229, -4.408768177032471, -4.436238765716553, -3.1471896171569824, 6.049435138702393, -1.1345343589782715, -1.3751813173294067]",tensor(0.9342)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-1.2882024049758911, -3.9081099033355713, -5.087540626525879, 1.4450310468673706, 7.045388221740723, -0.15610040724277496, -3.2783849239349365]",tensor(0.9953)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-3.168444871902466, -3.274798631668091, -4.504055976867676, 7.4982075691223145, 2.584815502166748, -2.3759162425994873, -2.821467876434326]",tensor(0.9926)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,6,"[-2.001126289367676, 0.460328608751297, 2.732631206512451, -3.1907262802124023, -3.0372314453125, -2.9061172008514404, 4.696615695953369]",tensor(0.8641)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-0.741566002368927, -4.748523712158203, -5.868416786193848, 1.341279149055481, 9.53925895690918, -2.908604383468628, -3.1792898178100586]",tensor(0.9997)
neutral_3d9f9c418a11c8a91b213f5496d97533,00-02,Female,East Asian,neutral,4,4,"[-3.0287511348724365, -4.5902838706970215, 0.6867038011550903, -2.911855936050415, 2.4921884536743164, 0.1941443383693695, 2.1422371864318848]",tensor(0.5053)
sad_652893c8033269a4b24b6b364cdabb83,03-09,Female,White,sad,5,5,"[-2.3503451347351074, -0.6652190089225769, -0.5191746354103088, 1.5727312564849854, -1.7907721996307373, 4.050204277038574, -3.9283111095428467]",tensor(0.9024)
angry_9b1fd1d4116b851364760884d7054205,20-29,Male,White,angry,0,3,"[0.4976192116737366, -0.7805488705635071, 0.5902117490768433, 3.3924083709716797, -4.43703031539917, -1.899412989616394, -1.008426547050476]",tensor(0.8703)
neutral_d15d502b9f88281164f98e049d82925d,40-49,Male,White,neutral,4,4,"[-2.0391361713409424, -1.8844695091247559, -3.0600051879882812, -4.553905487060547, 5.86872673034668, 2.440065622329712, -0.6438864469528198]",tensor(0.9663)
fear_520946fe2484192e409466f3000b1336,40-49,Male,Latino_Hispanic,fear,2,0,"[4.538456439971924, 0.0824982076883316, 0.2915331721305847, -6.716823577880859, 0.6815717816352844, -2.3364405632019043, -2.3345272541046143]",tensor(0.9532)
happy_41e82c1791f48cca03c7421aeb8dcf40,10-19,Female,Black,happy,3,3,"[-3.034695863723755, -2.3413898944854736, -2.5110421180725098, 5.260547637939453, 1.0729985237121582, -1.703394889831543, -0.4911639988422394]",tensor(0.9799)
sad_c3f84c5cd353aa656e452524fe2573d8,60-69,Female,Latino_Hispanic,sad,5,5,"[0.7230755686759949, 2.6928927898406982, -2.89345121383667, -5.907557487487793, -1.998870849609375, 5.783032417297363, -4.383500099182129]",tensor(0.9501)
sad_99ce705dcad1eae1529aab03c6b59358,40-49,Male,White,sad,5,5,"[-5.009616374969482, -2.237619161605835, 0.7905217409133911, -3.448040246963501, 1.0318368673324585, 5.189705848693848, 1.2835341691970825]",tensor(0.9534)
neutral_61d116bcb660d2fcbf5584ae4e7ccd9d,10-19,Female,White,neutral,4,4,"[-2.545839309692383, -3.0072619915008545, -3.5656843185424805, 1.7182965278625488, 4.200129508972168, 1.8440415859222412, -3.0626883506774902]",tensor(0.8464)
surprise_21bad02af387b852fe64a020be410de9,40-49,Female,Latino_Hispanic,surprise,6,3,"[-2.680788040161133, -1.4645084142684937, -1.892469882965088, 5.7975006103515625, -0.04291943088173866, -3.346252918243408, 0.700165331363678]",tensor(0.9896)
angry_84d57890bca8fd9408779cef0c7741a1,40-49,Male,White,angry,0,4,"[-3.2359886169433594, -4.985873222351074, -2.822049140930176, -0.6543631553649902, 5.954164505004883, 3.3572843074798584, -2.4065709114074707]",tensor(0.9291)
neutral_283940eda3c5f01d5f4967ec9323fcb1,20-29,Male,White,neutral,4,4,"[-2.1866395473480225, -4.593925952911377, -6.9985504150390625, 2.8240346908569336, 7.654349327087402, 1.1299723386764526, -4.255305290222168]",tensor(0.9906)
angry_1922d58aa5992eec184510d06555922f,30-39,Male,White,angry,0,0,"[2.455695152282715, -2.4512815475463867, -2.4027562141418457, -1.8016855716705322, 1.297178864479065, -1.0530023574829102, -1.6081129312515259]",tensor(0.7192)
neutral_a70fefe1e93bc5f210779d2f5ba68ffe,30-39,Male,White,neutral,4,4,"[-0.8735929131507874, -4.709378719329834, -4.070465564727783, 0.4217187762260437, 7.28267765045166, -1.0545430183410645, -3.3264260292053223]",tensor(0.9984)
fear_37d661a673fc4ef4576bef21346648b1,30-39,Male,East Asian,fear,2,2,"[-3.439878463745117, -2.957310199737549, 7.791973114013672, -4.2881693840026855, -2.351179838180542, -2.227466344833374, 3.9050464630126953]",tensor(0.9798)
surprise_ca92dcd52a632220d10067ff666110dc,50-59,Male,White,surprise,6,4,"[-3.5704541206359863, -3.582075595855713, -1.4239931106567383, -1.128166675567627, 3.095811367034912, -0.406576544046402, 2.509864330291748]",tensor(0.6193)
fear_f3d15a6ced65385f05fd84637005fa41,20-29,Male,Black,fear,2,2,"[-3.647768974304199, -5.3137102127075195, 4.228501319885254, -6.67653751373291, 1.1498817205429077, 0.2832909822463989, 3.5033316612243652]",tensor(0.6451)
neutral_4ee05381ef769590559d1db313a85bb1,30-39,Male,White,neutral,4,4,"[-3.0116071701049805, -4.455283164978027, -4.327999114990234, -0.704817533493042, 7.869324207305908, 0.9380446076393127, -2.0015270709991455]",tensor(0.9988)
angry_4adc0ec97bd04d70b1332fb9cc751ddb,40-49,Female,White,angry,0,5,"[1.790274739265442, -0.19141662120819092, -1.9445304870605469, -5.185879707336426, 0.3216016888618469, 3.27038836479187, -1.6448801755905151]",tensor(0.7551)
sad_9f93ee921a061ac82c751e82d2859cc0,30-39,Female,White,sad,5,5,"[-1.540842890739441, -0.42729535698890686, -1.894283413887024, 0.5169134140014648, -0.3287741243839264, 3.8946921825408936, -3.793442726135254]",tensor(0.9346)
angry_c844d7ec472fe7f5b3662d2f417d134c,00-02,Male,White,angry,0,5,"[0.8223780989646912, -1.01565682888031, -3.3780243396759033, -2.8978471755981445, 1.2277895212173462, 5.709988117218018, -5.160909652709961]",tensor(0.9800)
fear_6fecc023ff51384a6f52077c584e484d,40-49,Male,White,fear,2,4,"[-1.6971629858016968, -1.8460063934326172, -2.907336711883545, 0.9694337844848633, 2.9249415397644043, -0.5165632367134094, -1.5019956827163696]",tensor(0.8287)
sad_21b703dfd83a9e22c544873fb9f0e556,10-19,Female,East Asian,sad,5,5,"[-0.378290057182312, -2.7152087688446045, -3.8932719230651855, -4.788932800292969, 5.264885902404785, 5.34012508392334, -4.940702438354492]",tensor(0.5178)
