id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[5.925837993621826, 7.2485857009887695, 1.24675714969635, -5.906717777252197, -5.34906005859375, -1.2907145023345947, -4.759721755981445]",tensor(0.7880)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[-0.7355272769927979, -4.566365718841553, -3.7437186241149902, -2.589792013168335, 6.0596842765808105, 2.730985164642334, -1.5117287635803223]",tensor(0.9636)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[1.2515357732772827, -1.7228422164916992, -4.900915622711182, -1.0220576524734497, 6.230593681335449, -1.3326725959777832, -3.7829456329345703]",tensor(0.9916)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-2.0045957565307617, -3.638577461242676, -4.317143440246582, 0.35732606053352356, 3.616978645324707, 6.06872034072876, -5.535030364990234]",tensor(0.9175)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-2.2960243225097656, -2.680983304977417, -0.5467458367347717, -1.4498926401138306, 2.4738142490386963, 0.6260565519332886, -0.5900158286094666]",tensor(0.7769)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,4,"[-1.7811123132705688, -1.7848833799362183, -1.7831264734268188, -0.7978749871253967, 1.9797013998031616, 1.9541822671890259, -1.9080246686935425]",tensor(0.4701)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-1.7664093971252441, -6.466516971588135, -5.220015525817871, -3.0694239139556885, 9.693916320800781, 3.3646252155303955, -1.4856560230255127]",tensor(0.9982)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[-0.019618749618530273, -2.7815253734588623, 3.5658435821533203, -5.436502456665039, 1.4628633260726929, -4.600726127624512, 3.551223039627075]",tensor(0.4678)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,0,"[3.9661197662353516, 2.84763240814209, -4.221498012542725, -1.2289776802062988, 0.4258061945438385, -1.3113528490066528, -5.833808898925781]",tensor(0.7317)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[5.1667609214782715, -0.11160987615585327, 0.04245931655168533, -0.3171972334384918, -5.044339179992676, -3.7989063262939453, -0.5752596855163574]",tensor(0.9818)
