id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[7.398231506347656, -0.0698157548904419, -3.0190839767456055, -6.517879962921143, -6.281468868255615, -1.3354564905166626, -0.8714362382888794]",tensor(0.9990)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[1.4067072868347168, -6.769019603729248, -8.339262008666992, -5.009300231933594, 4.202646732330322, 3.321378231048584, -6.076690673828125]",tensor(0.6778)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-1.7735810279846191, -9.507322311401367, -6.715494155883789, -2.264892101287842, 5.016502380371094, 3.756535768508911, -10.419831275939941]",tensor(0.7779)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-4.488276481628418, -7.695734977722168, -8.390860557556152, -0.4175838828086853, 2.0890910625457764, 6.3206787109375, -4.934834957122803]",tensor(0.9845)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,6,"[-7.343385219573975, -7.2704386711120605, -4.722243309020996, -3.3431971073150635, 2.404789447784424, -0.7387601733207703, 3.5682175159454346]",tensor(0.7535)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-0.8952658772468567, -2.2237231731414795, -4.957001209259033, -4.559269428253174, 0.27709004282951355, 4.1244635581970215, -6.916733264923096]",tensor(0.9709)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-2.264374017715454, -7.5805840492248535, -14.553207397460938, -6.9628376960754395, 9.695730209350586, 4.554035186767578, -5.382623195648193]",tensor(0.9942)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-4.182147026062012, -8.036030769348145, -1.9875478744506836, -5.679824352264404, -5.530315399169922, -9.532064437866211, 14.061174392700195]",tensor(1.0000)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[1.1709109544754028, 7.422869682312012, -5.1363844871521, -0.6334421038627625, -2.01115083694458, -3.375365972518921, -7.328814506530762]",tensor(0.9977)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[7.0596489906311035, 0.7062246799468994, -2.7964680194854736, -5.177433013916016, -5.500199317932129, -3.715428113937378, -1.5224822759628296]",tensor(0.9980)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-2.812379837036133, -7.14687442779541, -6.607700824737549, 2.8947246074676514, 4.040768146514893, -0.15923430025577545, -6.428460597991943]",tensor(0.7496)
