id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[8.984701156616211, 7.4948883056640625, -3.690402030944824, -8.370207786560059, -7.9536237716674805, -2.5159714221954346, -5.406713008880615]",tensor(0.8160)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[-1.2039988040924072, -8.304374694824219, -7.976932525634766, -6.162312030792236, 6.221214294433594, 4.309112071990967, -3.772272825241089]",tensor(0.8708)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-2.0827982425689697, -3.812192678451538, -4.368924140930176, -1.046810507774353, 5.1020121574401855, -4.551616191864014, -4.808931350708008]",tensor(0.9968)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,4,"[-3.7399871349334717, -11.765074729919434, -11.964396476745605, -0.3278299868106842, 5.769733905792236, 5.536813259124756, -5.003348350524902]",tensor(0.5572)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-1.9724317789077759, -4.2552337646484375, -5.853168487548828, -3.4635536670684814, 5.400534629821777, -2.787604570388794, -1.0356931686401367]",tensor(0.9973)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[1.1558470726013184, -3.0394909381866455, -4.8478851318359375, -6.45760440826416, -0.9496690034866333, 4.958488941192627, -6.092344760894775]",tensor(0.9752)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-3.327873468399048, -10.181246757507324, -6.127419948577881, -4.361952304840088, 9.117973327636719, 1.655908226966858, -4.841917514801025]",tensor(0.9994)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[-2.4941184520721436, -8.223128318786621, 8.256983757019043, -7.467048168182373, -3.0718493461608887, -6.393470287322998, 4.397130012512207]",tensor(0.9793)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[4.6770524978637695, 5.746302604675293, -6.301825523376465, -2.1132843494415283, -1.3969405889511108, -2.120091676712036, -7.5047478675842285]",tensor(0.7436)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[5.07027530670166, 0.6991631388664246, -3.3525567054748535, -0.1733928769826889, -3.9960105419158936, -5.6224751472473145, -1.5568097829818726]",tensor(0.9808)
