id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[1.885240912437439, 10.631204605102539, -1.4894447326660156, -10.493672370910645, -9.357100486755371, 1.1822789907455444, -2.2041239738464355]",tensor(0.9998)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[3.2338900566101074, -8.900641441345215, -12.079041481018066, -7.046233177185059, 6.670886516571045, 1.0273288488388062, -4.744905948638916]",tensor(0.9655)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-3.4458706378936768, -4.14980411529541, -1.907103419303894, -6.220467567443848, 3.5321576595306396, 1.586573839187622, -0.7179982662200928]",tensor(0.8599)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-5.017307281494141, -6.249173164367676, -5.159913539886475, 0.6721418499946594, -1.8618323802947998, 6.875400066375732, -3.1256611347198486]",tensor(0.9978)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-7.859112739562988, -4.351099967956543, -4.76912784576416, -4.605266094207764, 5.622032642364502, -1.1441272497177124, -0.2821933329105377]",tensor(0.9960)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-1.0034099817276, -3.634296178817749, -1.9912000894546509, -3.905444622039795, 0.001322695054113865, 2.5256707668304443, -5.675780296325684]",tensor(0.8894)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-5.259682655334473, -8.239718437194824, -9.371020317077637, -4.3906354904174805, 8.847236633300781, 2.758232355117798, -4.236982345581055]",tensor(0.9977)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-6.127913951873779, -5.99221134185791, 3.6139307022094727, -7.21518087387085, -2.4497692584991455, -2.0019679069519043, 7.079370975494385]",tensor(0.9695)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[3.210615873336792, 7.128098011016846, -6.814024925231934, -3.5263125896453857, -1.6067942380905151, -1.620116114616394, -6.659623146057129]",tensor(0.9802)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[8.354254722595215, 0.8344261646270752, -4.525801658630371, -2.555689811706543, -6.0610761642456055, -3.623056173324585, -2.0449588298797607]",tensor(0.9994)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-5.030606746673584, -10.678272247314453, -6.522043704986572, 2.8165392875671387, 7.260542392730713, -0.2542223632335663, -8.940306663513184]",tensor(0.9878)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,5,"[-0.03540690615773201, -3.02443528175354, -5.280375957489014, 0.3976907432079315, 1.43153977394104, 1.5789064168930054, -6.789693832397461]",tensor(0.4201)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[7.630728244781494, -5.64193868637085, -1.9742861986160278, 2.5688908100128174, -8.261213302612305, -5.678197860717773, -4.177122116088867]",tensor(0.9936)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-4.51722526550293, -4.108512878417969, -5.130022048950195, 4.330574035644531, -1.81038236618042, 1.5024950504302979, -5.820375442504883]",tensor(0.9418)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-2.2260868549346924, -9.835677146911621, -4.845100402832031, -2.3628933429718018, 6.02549934387207, -4.103274345397949, -0.002055604010820389]",tensor(0.9970)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[0.9919916987419128, -3.187417984008789, -2.777118682861328, -7.556712627410889, 3.655428171157837, 2.9069764614105225, -4.7404985427856445]",tensor(0.6469)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-10.101346969604492, -3.207986354827881, -3.323103427886963, -2.2297873497009277, 5.403642654418945, -8.124968528747559, -1.044106364250183]",tensor(0.9976)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-3.376757860183716, -2.279616117477417, -1.5881011486053467, -6.936845779418945, -4.045404434204102, 10.300565719604492, -9.676973342895508]",tensor(1.0000)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,5,"[-2.2154080867767334, -7.951411724090576, -8.643972396850586, -4.316936492919922, 4.253281116485596, 6.742828369140625, -7.040456295013428]",tensor(0.9233)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,5,"[-0.5321699976921082, -3.3289334774017334, 5.008404731750488, -6.277134418487549, -5.917287826538086, 5.774343013763428, -7.795707702636719]",tensor(0.6817)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[-3.0748088359832764, -6.181063652038574, -1.9295926094055176, -5.804906368255615, 3.243671178817749, 0.1672603338956833, -0.4438244700431824]",tensor(0.9269)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-5.729724407196045, -3.0383636951446533, -2.5633366107940674, 8.123191833496094, -4.816816806793213, -3.702789068222046, -2.016847610473633]",tensor(0.9999)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,4,"[-6.488063812255859, -6.920196056365967, -8.203574180603027, 5.1485066413879395, 5.186564922332764, -4.315397262573242, -2.6500022411346436]",tensor(0.5094)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-3.5684280395507812, -7.761725902557373, -3.4261221885681152, 3.112751007080078, -1.6887043714523315, 3.2822225093841553, -6.580991268157959]",tensor(0.5396)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,3,"[-0.4774346351623535, -3.316683769226074, -3.0497241020202637, 3.510218381881714, -5.6875433921813965, 0.883614182472229, -3.665623664855957]",tensor(0.9139)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-3.5134456157684326, -3.8450512886047363, -6.931534767150879, -0.7023662328720093, 4.914987087249756, -0.9423924088478088, -5.035705089569092]",tensor(0.9931)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[0.23861058056354523, -6.896432876586914, -8.029300689697266, -4.789129257202148, 6.896728992462158, 3.6639087200164795, -8.188570976257324]",tensor(0.9609)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-5.095889568328857, -9.347259521484375, -2.2038419246673584, -2.8495540618896484, 5.110077381134033, -0.9471721649169922, 1.04330313205719]",tensor(0.9799)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-6.874429225921631, -6.001470565795898, -5.062629222869873, 6.3946332931518555, 2.125072717666626, -2.6563193798065186, -4.745987415313721]",tensor(0.9861)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,2,"[-0.3472468852996826, -3.1714975833892822, 3.228905439376831, -3.5588490962982178, -0.36138755083084106, -5.7157206535339355, -1.5747103691101074]",tensor(0.9375)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-2.2524094581604004, -6.642977714538574, -11.700772285461426, -1.961201548576355, 8.636305809020996, -2.945582151412964, -9.781582832336426]",tensor(0.9999)
neutral_3d9f9c418a11c8a91b213f5496d97533,00-02,Female,East Asian,neutral,4,6,"[-7.1565728187561035, -6.280273914337158, -3.211725950241089, -4.310574054718018, 1.410691499710083, -4.431241512298584, 7.734473705291748]",tensor(0.9982)
sad_652893c8033269a4b24b6b364cdabb83,03-09,Female,White,sad,5,5,"[-2.76446795463562, -7.142669677734375, 0.20084543526172638, -4.379156589508057, -4.4658732414245605, 8.689824104309082, -4.085960388183594]",tensor(0.9998)
angry_9b1fd1d4116b851364760884d7054205,20-29,Male,White,angry,0,0,"[3.868739366531372, -0.887311577796936, 1.640271782875061, -1.3844672441482544, -6.180884838104248, -4.133183479309082, -1.155025839805603]",tensor(0.8861)
neutral_d15d502b9f88281164f98e049d82925d,40-49,Male,White,neutral,4,4,"[-5.003837585449219, -2.962651252746582, -4.676964282989502, -5.737204074859619, 5.060721397399902, 0.7437677979469299, -1.7200227975845337]",tensor(0.9853)
fear_520946fe2484192e409466f3000b1336,40-49,Male,Latino_Hispanic,fear,2,2,"[0.6131101846694946, -6.130420207977295, 2.861302137374878, -10.354642868041992, 1.3258951902389526, -4.370806694030762, 1.0487710237503052]",tensor(0.6734)
happy_41e82c1791f48cca03c7421aeb8dcf40,10-19,Female,Black,happy,3,3,"[-4.811409950256348, -3.3927700519561768, -3.3102798461914062, 8.644651412963867, -3.274402379989624, -5.2546515464782715, -2.5711727142333984]",tensor(1.0000)
sad_c3f84c5cd353aa656e452524fe2573d8,60-69,Female,Latino_Hispanic,sad,5,5,"[-2.415196657180786, -3.6476917266845703, -8.579309463500977, -5.002058506011963, 3.3905060291290283, 6.979429721832275, -7.673523426055908]",tensor(0.9730)
sad_99ce705dcad1eae1529aab03c6b59358,40-49,Male,White,sad,5,5,"[-3.8630921840667725, -3.5897562503814697, 0.33311358094215393, -4.312315464019775, 0.27790775895118713, 1.5640147924423218, -1.515703558921814]",tensor(0.6145)
neutral_61d116bcb660d2fcbf5584ae4e7ccd9d,10-19,Female,White,neutral,4,4,"[-7.6695075035095215, -10.22808837890625, -10.248950004577637, 4.723922252655029, 5.877504348754883, -2.4543535709381104, -1.2525526285171509]",tensor(0.7596)
surprise_21bad02af387b852fe64a020be410de9,40-49,Female,Latino_Hispanic,surprise,6,3,"[-3.46181058883667, -3.0992209911346436, -2.8966240882873535, 3.783369541168213, 0.3361454904079437, -5.207812786102295, -0.28151988983154297]",tensor(0.9505)
angry_84d57890bca8fd9408779cef0c7741a1,40-49,Male,White,angry,0,5,"[-3.6673076152801514, -3.7308366298675537, -2.999286651611328, -6.170853614807129, 2.0622167587280273, 5.768357276916504, -8.938411712646484]",tensor(0.9757)
neutral_283940eda3c5f01d5f4967ec9323fcb1,20-29,Male,White,neutral,4,4,"[-6.785861968994141, -1.455519437789917, -7.825973987579346, -0.44702455401420593, 6.3509840965271, -0.07202155143022537, -5.570711612701416]",tensor(0.9969)
angry_1922d58aa5992eec184510d06555922f,30-39,Male,White,angry,0,5,"[-7.890161991119385, -2.0189411640167236, -4.371365547180176, -3.934009313583374, 2.251206874847412, 4.5795674324035645, -4.924219608306885]",tensor(0.9097)
neutral_a70fefe1e93bc5f210779d2f5ba68ffe,30-39,Male,White,neutral,4,4,"[-1.6255733966827393, -5.1756768226623535, -5.593908786773682, -3.6293747425079346, 3.673597574234009, 3.6515555381774902, -4.484988212585449]",tensor(0.5039)
fear_37d661a673fc4ef4576bef21346648b1,30-39,Male,East Asian,fear,2,2,"[-5.259781360626221, -7.01505708694458, 8.832289695739746, -7.0113935470581055, -1.8366358280181885, -4.338442802429199, 4.4418559074401855]",tensor(0.9877)
surprise_ca92dcd52a632220d10067ff666110dc,50-59,Male,White,surprise,6,6,"[-6.333045959472656, -4.247481346130371, 3.0191752910614014, -5.063525676727295, -2.271301507949829, -4.446901798248291, 6.230192184448242]",tensor(0.9610)
fear_f3d15a6ced65385f05fd84637005fa41,20-29,Male,Black,fear,2,2,"[-8.928376197814941, -7.6773529052734375, 5.095789909362793, -14.230928421020508, 1.5378923416137695, 3.5232160091400146, 4.466807842254639]",tensor(0.5652)
neutral_4ee05381ef769590559d1db313a85bb1,30-39,Male,White,neutral,4,4,"[-0.5882157683372498, -6.538532257080078, -11.06757640838623, -2.627342462539673, 7.710269451141357, 1.778525948524475, -8.270359992980957]",tensor(0.9971)
angry_4adc0ec97bd04d70b1332fb9cc751ddb,40-49,Female,White,angry,0,5,"[1.8518110513687134, 3.0378496646881104, -4.975015163421631, -7.126153469085693, -0.7105717062950134, 3.427870035171509, -5.381204128265381]",tensor(0.5263)
sad_9f93ee921a061ac82c751e82d2859cc0,30-39,Female,White,sad,5,5,"[1.4075673818588257, -4.093570709228516, -8.040079116821289, 2.098598003387451, -0.7079344987869263, 3.3487250804901123, -7.430100917816162]",tensor(0.6906)
angry_c844d7ec472fe7f5b3662d2f417d134c,00-02,Male,White,angry,0,0,"[11.034111976623535, -3.6054821014404297, -7.714917182922363, -9.482033729553223, -2.8627405166625977, 1.5742249488830566, -4.900130271911621]",tensor(0.9999)
