id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[4.566400051116943, 5.012820243835449, -1.0849413871765137, -9.494071960449219, -10.051071166992188, 2.394653081893921, -5.903785705566406]",tensor(0.5831)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[2.2193446159362793, -7.393514156341553, -11.214615821838379, -5.882862567901611, 7.4691057205200195, 2.1416444778442383, -10.577043533325195]",tensor(0.9900)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-3.03283953666687, -4.867148399353027, -3.37037992477417, -0.3515926003456116, 1.9301033020019531, 0.6975982785224915, -2.771069288253784]",tensor(0.7063)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-3.412917137145996, -7.678995609283447, -8.850971221923828, -3.6308674812316895, 3.22611927986145, 5.263690948486328, -5.6992926597595215]",tensor(0.8844)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,6,"[-4.235974311828613, -2.9812843799591064, 0.6673964858055115, -6.340047359466553, 1.6169320344924927, -4.596394062042236, 2.502620220184326]",tensor(0.6336)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-2.9726579189300537, -5.115708827972412, -6.378460884094238, -1.8158822059631348, 1.2002220153808594, 5.384322166442871, -5.245265007019043]",tensor(0.9840)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-4.062870025634766, -11.878268241882324, -10.885372161865234, -8.865458488464355, 11.667804718017578, 3.1727919578552246, -4.016857624053955]",tensor(0.9998)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-4.301313400268555, -7.415389060974121, 6.479772567749023, -8.31285285949707, -0.7563390731811523, -4.261494159698486, 6.549758434295654]",tensor(0.5173)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[1.9495962858200073, 6.029523849487305, -9.353386878967285, -1.6147079467773438, 0.8980816602706909, -2.804637908935547, -10.146130561828613]",tensor(0.9771)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[3.920292854309082, -0.673086404800415, -0.43197324872016907, -1.1513751745224, -5.096728801727295, -5.583925724029541, -0.49315041303634644]",tensor(0.9601)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-2.4165987968444824, -9.147900581359863, -5.78652286529541, 1.2463393211364746, 4.839279651641846, -0.30332812666893005, -6.751408576965332]",tensor(0.9670)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[0.5939428210258484, -6.301693439483643, -5.196841239929199, -1.7663631439208984, 1.976401925086975, 1.3482096195220947, -5.665639877319336]",tensor(0.5526)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[7.92360258102417, -4.514259338378906, -0.876235842704773, -0.6586419939994812, -5.052077770233154, -5.833493709564209, -3.259187698364258]",tensor(0.9996)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-5.718578338623047, -6.7884521484375, -3.089221239089966, 2.0765228271484375, -1.582383394241333, 2.0714590549468994, -2.534165859222412]",tensor(0.4909)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-6.2282562255859375, -8.349923133850098, -3.678147554397583, -3.128175735473633, 4.925333499908447, -3.1314475536346436, 0.07679296284914017]",tensor(0.9914)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,5,"[0.17330127954483032, -2.3852882385253906, -4.175394535064697, -6.601775169372559, 2.7574706077575684, 4.180800914764404, -3.802957773208618]",tensor(0.7930)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,3,"[-5.797051429748535, -0.24858106672763824, -4.0967535972595215, 0.9896767735481262, 0.5753390789031982, -6.630110263824463, -2.2793500423431396]",tensor(0.5009)
