id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[7.109477996826172, 4.859277725219727, -1.0265562534332275, -6.243124008178711, -9.903926849365234, 0.43732962012290955, -4.0838398933410645]",tensor(0.9034)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[1.131849765777588, -8.39367961883545, -6.598666191101074, -8.565821647644043, 6.01505184173584, 3.3093082904815674, -2.526303291320801]",tensor(0.9306)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[-2.357898712158203, -4.238524436950684, -2.96071457862854, -0.5412971377372742, -0.13892430067062378, -1.2254774570465088, -1.941290259361267]",tensor(0.4245)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-6.382030010223389, -4.543023109436035, -8.140861511230469, -1.981237769126892, 1.3672231435775757, 8.792622566223145, -5.582622051239014]",tensor(0.9994)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-4.934279918670654, -3.280014753341675, -7.493744850158691, 1.646193504333496, 4.544532775878906, -1.4969862699508667, -1.8405526876449585]",tensor(0.9437)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-4.8244428634643555, -4.5516204833984375, -2.11677885055542, -0.8340833783149719, 0.14303898811340332, 3.0670197010040283, -4.407831192016602]",tensor(0.9251)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[0.11000687628984451, -9.538622856140137, -10.675334930419922, -5.518924236297607, 8.690136909484863, 4.083422660827637, -5.955072402954102]",tensor(0.9899)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[-0.42258888483047485, -6.027030944824219, 6.908472061157227, -6.367094993591309, -2.372159242630005, -6.877010345458984, 4.3478569984436035]",tensor(0.9276)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[2.3330137729644775, 6.762518882751465, -5.68854284286499, -3.3819758892059326, -0.821789026260376, -0.611017644405365, -9.15943717956543]",tensor(0.9871)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[6.7141900062561035, -0.2977876663208008, -4.737329483032227, -2.5131733417510986, -5.543183326721191, -1.1450095176696777, -3.180368423461914]",tensor(0.9986)
