id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[3.733494281768799, 6.913614749908447, -3.8742246627807617, -6.33232307434082, -7.4044084548950195, 0.8756291270256042, -4.052863597869873]",tensor(0.9578)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[1.7568168640136719, -6.912910461425781, -6.454089164733887, -6.949954509735107, 4.775387763977051, 0.8849086165428162, -5.537592887878418]",tensor(0.9351)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,0,"[4.561232089996338, -5.840600967407227, -6.96691370010376, -4.971377849578857, 4.017840385437012, -1.0888371467590332, -6.4241943359375]",tensor(0.6311)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-4.5288567543029785, -8.84542179107666, -9.69296932220459, -1.2301791906356812, 4.369443416595459, 7.289353370666504, -7.982542514801025]",tensor(0.9486)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[0.26855847239494324, -7.348568439483643, -8.307913780212402, -3.1310861110687256, 6.0633745193481445, -3.9890615940093994, -2.7902166843414307]",tensor(0.9967)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-1.7279008626937866, -5.3949456214904785, -3.8176698684692383, -4.942464828491211, -0.7397474646568298, 5.3401875495910645, -3.901064395904541]",tensor(0.9966)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[1.997271180152893, -6.320026397705078, -8.520912170410156, -7.9969706535339355, 7.162532329559326, 3.9214494228363037, -8.012486457824707]",tensor(0.9571)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,2,"[-2.1160616874694824, -8.09407901763916, 6.770122528076172, -4.91627311706543, -3.8761463165283203, -4.837030410766602, 4.443998336791992]",tensor(0.9109)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[0.8866996169090271, 7.375577926635742, -4.609476566314697, -1.6432833671569824, -2.72334885597229, -0.6037818193435669, -5.59505033493042]",tensor(0.9980)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[4.167355537414551, 0.605514645576477, -0.8647453784942627, -4.738320827484131, -3.8691635131835938, -2.6101958751678467, -1.240033507347107]",tensor(0.9606)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[0.4973599910736084, -7.39804220199585, -7.832242488861084, 2.396775007247925, 4.417794704437256, -1.1073658466339111, -8.460766792297363]",tensor(0.8648)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-6.207311153411865, -5.381192207336426, -4.876497745513916, -1.5741111040115356, 3.824833631515503, 2.667853355407715, -7.960517883300781]",tensor(0.7580)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[9.738313674926758, -5.883778095245361, 1.7259390354156494, 1.5391227006912231, -9.302810668945312, -6.093863487243652, -3.8498787879943848]",tensor(0.9994)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-6.427591323852539, -4.357159614562988, -0.944949209690094, 1.7625133991241455, -1.6161963939666748, 1.0322151184082031, -2.9198741912841797]",tensor(0.6272)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-5.055063247680664, -11.085672378540039, -0.7109259366989136, -5.424792289733887, 5.423302173614502, 0.5287753343582153, 0.09767406433820724]",tensor(0.9856)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,5,"[0.8653190732002258, -1.7819913625717163, -4.332464694976807, -4.973012447357178, 1.8805104494094849, 2.8615963459014893, -1.7965376377105713]",tensor(0.6532)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,3,"[-6.127286911010742, 0.21142856776714325, -6.433102130889893, 4.770530700683594, 2.5606613159179688, -6.312777996063232, -4.391500949859619]",tensor(0.8926)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-1.6560962200164795, -4.9722795486450195, -1.7851853370666504, -2.505310297012329, -6.165544509887695, 11.058869361877441, -8.233922958374023]",tensor(1.0000)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,5,"[-4.65861177444458, -8.227825164794922, -6.365602970123291, -2.311157464981079, 3.174848794937134, 5.548149108886719, -5.952884674072266]",tensor(0.9144)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,2,"[-2.972717761993408, -6.311739444732666, 8.991018295288086, -9.595725059509277, -4.338393688201904, 2.6817944049835205, -0.7256470322608948]",tensor(0.9981)
