id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,1,"[4.344883918762207, 5.714537620544434, -1.4259059429168701, -6.92171573638916, -8.288456916809082, -1.1964980363845825, -4.329067707061768]",tensor(0.7962)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[-0.2526751160621643, -9.398299217224121, -8.150424003601074, -4.292588710784912, 5.379895210266113, 4.080290794372559, -7.106954574584961]",tensor(0.7835)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,4,"[1.6267424821853638, -4.2783613204956055, -6.936821937561035, -5.213647365570068, 2.94294810295105, 1.495621919631958, -6.306783199310303]",tensor(0.6647)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,3,"[-7.379415512084961, -5.159440517425537, -8.970754623413086, 4.638941764831543, 0.7792496085166931, 4.291435718536377, -9.775423049926758]",tensor(0.5788)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[0.334670752286911, -4.827471733093262, -5.190341949462891, -8.67389965057373, 5.177567481994629, -0.853188157081604, -2.4363832473754883]",tensor(0.9893)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[-6.463085174560547, -6.916601657867432, -4.581555366516113, -1.8516719341278076, 1.549559235572815, 5.469286918640137, -5.224296569824219]",tensor(0.9798)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[0.21262414753437042, -7.683969497680664, -11.185283660888672, -11.404431343078613, 10.089286804199219, 4.748560428619385, -7.093456745147705]",tensor(0.9952)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[-4.212928295135498, -13.779324531555176, 8.468435287475586, -11.833422660827637, -3.5222694873809814, -5.288176536560059, 10.532099723815918]",tensor(0.8873)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,1,"[2.1095893383026123, 6.862455368041992, -2.7464425563812256, -7.488764762878418, -0.8550880551338196, -2.032090187072754, -6.301151752471924]",tensor(0.9908)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,1,"[3.3047854900360107, 3.7083683013916016, -3.4949967861175537, -2.371605396270752, -7.290289878845215, -1.858762264251709, -1.8363051414489746]",tensor(0.5957)
sad_4c587936ac4987a55491bb01ee3d1da2,20-29,Male,White,sad,5,4,"[-2.217245578765869, -8.326650619506836, -9.6888427734375, 1.677778959274292, 5.193810939788818, 0.9107753038406372, -7.730868339538574]",tensor(0.9577)
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-5.52500057220459, -5.928323268890381, -6.886525630950928, 2.3526198863983154, 2.43731951713562, -0.5993909239768982, -4.5055317878723145]",tensor(0.5080)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[7.7011799812316895, -8.963201522827148, 2.090541124343872, -1.3775628805160522, -7.015242099761963, -3.7817981243133545, -3.5140492916107178]",tensor(0.9962)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-5.8059773445129395, -4.655345439910889, -3.7660419940948486, 4.640102386474609, -3.3761348724365234, 0.02001599594950676, -2.0509979724884033]",tensor(0.9884)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-6.953219413757324, -10.97913932800293, -4.3699188232421875, 1.1797268390655518, 6.312474250793457, -4.556163311004639, 0.8804661631584167]",tensor(0.9898)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[1.1012449264526367, -3.2455570697784424, -6.33140230178833, -5.970127582550049, 4.223457336425781, 1.8055795431137085, -5.334893226623535]",tensor(0.8819)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-5.608603000640869, -5.327853202819824, -4.49367094039917, 1.6240047216415405, 2.2407913208007812, -2.0384907722473145, -3.165377616882324]",tensor(0.6410)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-3.507300853729248, -9.726822853088379, -1.2298189401626587, -3.411637544631958, -6.41408634185791, 13.043814659118652, -8.101558685302734]",tensor(1.0000)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,5,"[-4.554731845855713, -7.042470455169678, -6.750179290771484, -5.675424098968506, 4.635751247406006, 7.925105571746826, -6.192292213439941]",tensor(0.9641)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,2,"[-4.5766448974609375, -7.089136600494385, 6.31204080581665, -9.951241493225098, -2.0007033348083496, 2.2113513946533203, -1.005303144454956]",tensor(0.9828)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[1.2934117317199707, -10.318346977233887, -3.8859541416168213, -12.202613830566406, 6.9962334632873535, -1.2462716102600098, 0.7409085035324097]",tensor(0.9945)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-5.7285284996032715, -5.774752616882324, -0.20528057217597961, 5.063508033752441, -5.970365047454834, -1.3280216455459595, -1.9714713096618652]",tensor(0.9923)
