id,age,gender,race,label,y_true,y_pred,logits,conf
angry_08e3f0a3bdb61ad94d5489195ff65b4a,40-49,Male,White,angry,0,0,"[5.573832988739014, 3.5918946266174316, -0.16368231177330017, -5.961769104003906, -2.522303342819214, -1.6645946502685547, -3.2565433979034424]",tensor(0.8755)
neutral_66e0caef40889012857562f63b60144d,00-02,Female,White,neutral,4,4,"[-1.1521469354629517, -2.4358177185058594, -2.7928643226623535, -4.961609840393066, 3.6868700981140137, 3.0149829387664795, -1.004525899887085]",tensor(0.6529)
neutral_caaabab610effc9afd66f8646bee63a8,50-59,Male,White,neutral,4,1,"[1.5621013641357422, 1.6606838703155518, -0.4801424741744995, -4.703101634979248, -0.49559682607650757, 1.5934041738510132, -4.448119640350342]",tensor(0.3249)
sad_3ef4246c003733a4c541cecd34645d10,03-09,Female,White,sad,5,5,"[-2.035071849822998, -1.3107681274414062, -2.724674701690674, -3.046495199203491, 1.9822620153427124, 5.343422889709473, -3.036433696746826]",tensor(0.9640)
surprise_f781b3d2bf28cee826a2f69846cdad14,30-39,Male,Latino_Hispanic,surprise,6,4,"[-3.011939525604248, -3.841278553009033, -4.965451717376709, 3.019315481185913, 5.6791815757751465, -2.0880014896392822, -0.6840611696243286]",tensor(0.9325)
sad_efc64a29e7c7a0cbbb0405ea41ad14de,20-29,Female,White,sad,5,5,"[0.0015378184616565704, -1.514974594116211, -1.7000304460525513, -3.3798985481262207, 2.634354591369629, 3.1973655223846436, -3.617130994796753]",tensor(0.6137)
neutral_38f86f8a2893190a1f145865406f8f37,20-29,Male,Black,neutral,4,4,"[-1.9067490100860596, -5.21816873550415, -4.365944862365723, -3.738192558288574, 8.66474723815918, 3.0627126693725586, -3.278165102005005]",tensor(0.9963)
fear_93f8b18fd1b7f176390ded6f218471b7,30-39,Male,White,fear,2,6,"[2.423466682434082, -2.4056060314178467, -0.4841577112674713, -4.3110246658325195, -0.4645402431488037, -3.74322772026062, 3.577425718307495]",tensor(0.7387)
disgust_5cb1df32c8b8689a28a69149c45fd888,30-39,Male,White,disgust,1,4,"[2.0173110961914062, 0.4546935558319092, -4.529928684234619, -1.602302074432373, 3.7113101482391357, -0.3115852177143097, -5.489592552185059]",tensor(0.8029)
disgust_28a936d658ae8ff9dac679faf3c8f903,00-02,Female,White,disgust,1,0,"[3.670346260070801, -2.127908945083618, -0.639530599117279, 0.2919030785560608, -4.4746174812316895, -3.761535406112671, 3.1035420894622803]",tensor(0.6177)
